,pt_no,coordinate
338,pt_no338,"[[-58.3108106124643], [48.00675659691489], [113.5]]"
339,pt_no339,"[[-64.72399166829943], [34.5851265189286], [113.5]]"
340,pt_no340,"[[31.7537859501693], [4.580862093436941], [66.19375991680043]]"
341,pt_no341,"[[36.00148801063269], [-4.58272693887728], [53.38836775634205]]"
342,pt_no342,"[[28.48507208835693], [8.024220537951681], [46.27775792802363]]"
343,pt_no343,"[[-17.18917501851709], [14.86000231707964], [-2.46433336995893]]"
344,pt_no344,"[[-13.97756823599994], [10.02076243775351], [-8.39011604790724]]"
345,pt_no345,"[[-19.29870171454789], [12.33499031629331], [-9.200044234885699]]"
346,pt_no346,"[[-25.4347888075844], [-3.042505234225217], [-15.79999999999993]]"
347,pt_no347,"[[-26.91198843630732], [5.050290751681977], [-24.62296252259077]]"
348,pt_no348,"[[-19.31708254399501], [-0.7293793923793945], [-24.48903822504184]]"
349,pt_no349,"[[-34.01251277922349], [-5.423719538275495], [-26.28008929876153]]"
350,pt_no350,"[[51.68918938753573], [11.08820685763253], [-53.0121576545352]]"
351,pt_no351,"[[51.68918938753573], [23.68307937854814], [-51.47443218855062]]"
352,pt_no352,"[[-37.00273597816989], [26.99200096489562], [25.8]]"
353,pt_no353,"[[-48.31081061246439], [19.67342326358143], [25.8]]"
354,pt_no354,"[[-48.31081061246439], [28.77847558808847], [15.8]]"
355,pt_no355,"[[-33.02048851375503], [15.46798249530875], [15.41212211978554]]"
356,pt_no356,"[[-29.23763310380504], [15.68763043461591], [39.06568443981887]]"
357,pt_no357,"[[-24.72633801920566], [27.34694214672669], [37.28488094302978]]"
358,pt_no358,"[[-1.692107214709967], [12.42978258103821], [26.59999999999999]]"
359,pt_no359,"[[-0.1539058379976623], [18.30599936065863], [26.59999999999999]]"
360,pt_no360,"[[3.443821582916197], [17.08400565699399], [36.75889196961352]]"
361,pt_no361,"[[-16.12120009217042], [15.0936268465058], [25.79999999999999]]"
362,pt_no362,"[[-11.06240643992477], [11.75308351520927], [25.79999999999999]]"
363,pt_no363,"[[-18.5016802513281], [-41.99324340308512], [-48.58861930225425]]"
364,pt_no364,"[[-11.78016005976499], [-41.99324340308512], [-58.16177721438694]]"
365,pt_no365,"[[-25.30919310220714], [-41.99324340308512], [-61.63000571640076]]"
366,pt_no366,"[[-88.3108106124643], [-10.29114940352747], [6.427791935690607]]"
367,pt_no367,"[[-88.31081061246428], [-4.204987448982614], [-7.438456516890085]]"
368,pt_no368,"[[-88.31081061246428], [2.936028062186274], [5.261275756870788]]"
369,pt_no369,"[[-70.94339787990705], [-10.74866645079649], [1.895125832574285]]"
370,pt_no370,"[[16.68918938753561], [-31.91914233408616], [15.79999999999999]]"
371,pt_no371,"[[34.49564925153882], [-24.00792506260454], [9.226601037835493]]"
372,pt_no372,"[[16.68918938753561], [-19.49324340308517], [15.79999999999999]]"
373,pt_no373,"[[33.12350065820164], [-25.61994374082806], [24.47844800552447]]"
374,pt_no374,"[[-28.80406576765153], [-41.99324340308512], [90.49848152289478]]"
375,pt_no375,"[[-15.2053578624126], [-41.99324340308512], [88.18283596332557]]"
376,pt_no376,"[[-22.34827144420825], [-41.99324340308512], [78.66901055859668]]"
377,pt_no377,"[[-23.51606276973243], [-24.79841225658506], [87.25492709358068]]"
378,pt_no378,"[[26.91763300470123], [48.00675659691488], [70.17189669000196]]"
379,pt_no379,"[[27.31760097781262], [48.00675659691488], [84.09039169625734]]"
380,pt_no380,"[[14.01460035944916], [48.00675659691488], [77.09182170643273]]"
381,pt_no381,"[[20.53266456486313], [30.72103500082384], [80.41785821691415]]"
382,pt_no382,"[[-17.42072687663911], [4.107044948187822], [5.799999999999995]]"
383,pt_no383,"[[-19.68006855458214], [1.812462587290845], [5.799999999999995]]"
384,pt_no384,"[[-16.97162045820737], [0.3153823496599486], [5.799999999999995]]"
385,pt_no385,"[[-19.31708254399493], [-0.7293793923794243], [10.82725966761748]]"
386,pt_no386,"[[-88.31081061246428], [17.35181966221619], [83.09412850070916]]"
387,pt_no387,"[[-88.31081061246428], [23.52302888251893], [100.10504641041]]"
388,pt_no388,"[[-74.11536948776353], [15.77387595671008], [98.65262946760463]]"
389,pt_no389,"[[-23.29996885561337], [3.355855849371864], [-123.5]]"
390,pt_no390,"[[-11.18974937367334], [-3.675002346500506], [-123.5]]"
391,pt_no391,"[[-11.03135284432413], [10.32794289887855], [-123.5]]"
392,pt_no392,"[[-11.42619012472974], [2.952153889863283], [-107.0613094839256]]"
393,pt_no393,"[[-24.5267657050413], [12.62820587509779], [-35.79999999999996]]"
394,pt_no394,"[[-21.93053428434367], [15.5409581862677], [-23.83591644752455]]"
395,pt_no395,"[[11.05715245544503], [-41.99324340308512], [-98.73393256060895]]"
396,pt_no396,"[[-1.360935838843794], [-41.99324340308512], [-101.0606474176924]]"
397,pt_no397,"[[-0.2188588487890186], [-41.99324340308512], [-90.10276219868021]]"
398,pt_no398,"[[11.59340823423826], [-27.10349420394604], [-92.75847078485735]]"
399,pt_no399,"[[6.249151288645088], [48.00675659691488], [90.00260588751578]]"
400,pt_no400,"[[0.5898005254429819], [48.00675659691488], [77.86259680094375]]"
401,pt_no401,"[[1.355999267343637], [33.15490258742702], [80.47913343240063]]"
402,pt_no402,"[[-30.66675531762953], [-8.5038022156035], [-15.79999999999994]]"
403,pt_no403,"[[-31.7141600608667], [-1.499617466079926], [-15.79999999999993]]"
404,pt_no404,"[[-50.87569025097213], [12.63902173794063], [-91.77071103668275]]"
405,pt_no405,"[[-42.02920820975526], [14.99891577745553], [-79.67403657917704]]"
406,pt_no406,"[[-49.31007649993724], [1.743398638636297], [-80.87366136954864]]"
407,pt_no407,"[[-88.3108106124643], [-11.9932434030851], [113.5]]"
408,pt_no408,"[[-88.31081061246428], [-2.414542745309504], [100.5488233089954]]"
409,pt_no409,"[[-75.39120996448013], [-4.370648138893458], [113.5]]"
410,pt_no410,"[[-88.3108106124643], [-18.98702920380362], [102.2695330368632]]"
411,pt_no411,"[[-21.66677492956446], [-1.78091589914667], [26.59999999999999]]"
412,pt_no412,"[[-17.15290172262935], [0.06888350385692377], [26.59999999999999]]"
413,pt_no413,"[[-20.08456685997103], [1.900081627856771], [26.59999999999999]]"
414,pt_no414,"[[-16.78700996696957], [2.121113017673232], [31.12435126741488]]"
415,pt_no415,"[[-76.1063319691603], [-41.9932434030851], [63.5991836048901]]"
416,pt_no416,"[[-88.3108106124643], [-41.9932434030851], [69.06249999999994]]"
417,pt_no417,"[[-76.7546604110232], [-41.9932434030851], [77.31477709502963]]"
418,pt_no418,"[[-88.3108106124643], [-28.79687077773045], [76.08981425914854]]"
419,pt_no419,"[[9.079138076753951], [-0.3505582989416522], [56.51517726765559]]"
420,pt_no420,"[[3.76646781315676], [-10.96791565621489], [62.67968722995567]]"
421,pt_no421,"[[-39.43883878761973], [8.089993733034099], [47.57232604082333]]"
422,pt_no422,"[[-47.70019548911726], [-0.2998047867980773], [40.22932269499899]]"
423,pt_no423,"[[-55.09380372260735], [11.22139375953472], [42.49977930880833]]"
424,pt_no424,"[[-38.14027941584014], [9.854872434859306], [36.94297995003997]]"
425,pt_no425,"[[51.68918938753572], [-41.99324340308513], [-64.24999999999994]]"
426,pt_no426,"[[39.07177419036162], [-41.99324340308513], [-55.75700056054222]]"
427,pt_no427,"[[51.68918938753572], [-28.49761993274046], [-57.75591248069276]]"
428,pt_no428,"[[37.64382152200172], [-41.99324340308513], [-70.20826853362254]]"
429,pt_no429,"[[-70.02333226874049], [8.66549030332315], [35.34500059085644]]"
430,pt_no430,"[[-67.27607838262678], [-5.447721580383561], [35.13158365862598]]"
431,pt_no431,"[[1.162628159689746], [3.1909044413676], [-123.5]]"
432,pt_no432,"[[-17.42072687663915], [11.90646824564241], [5.799999999999995]]"
433,pt_no433,"[[-19.29870171454789], [12.33499031629331], [11.59995576511424]]"
434,pt_no434,"[[-20.80476981989933], [11.13408252678722], [5.799999999999995]]"
435,pt_no435,"[[-17.9020439367641], [8.519333795601517], [10.27552615374624]]"
436,pt_no436,"[[2.669951501068809], [-31.01248128955197], [113.5]]"
437,pt_no437,"[[5.661844328446842], [-28.21370116186882], [100.0342591764456]]"
438,pt_no438,"[[-40.08349009384866], [4.851409290151235], [26.59999999999999]]"
439,pt_no439,"[[28.04566832995718], [48.00675659691488], [99.15737963956049]]"
440,pt_no440,"[[39.06601686306639], [48.00675659691487], [91.21149326530133]]"
441,pt_no441,"[[1.308945050688539], [23.0810417203175], [51.32645631654968]]"
442,pt_no442,"[[39.43493355363283], [-41.99324340308513], [10.27608763442191]]"
443,pt_no443,"[[40.99957202634365], [-41.99324340308513], [18.58184891474847]]"
444,pt_no444,"[[51.68918938753571], [-29.16524210952813], [17.2187500000001]]"
445,pt_no445,"[[-11.06240643992477], [11.75308351520928], [4.999999999999995]]"
446,pt_no446,"[[-13.54312035651394], [10.17670123869603], [-2.196575733912782]]"
447,pt_no447,"[[-11.86131352079525], [7.674903552950326], [4.999999999999995]]"
448,pt_no448,"[[-25.81081061246439], [-36.99324340308559], [-5.000000000000005]]"
449,pt_no449,"[[-25.81081061246439], [-26.6357052781909], [4.999999999999996]]"
450,pt_no450,"[[-16.61865654458071], [-24.25268022787807], [4.999999999999996]]"
451,pt_no451,"[[-23.63537770437929], [-21.35203749486632], [-4.999999999999965]]"
452,pt_no452,"[[1.541628838911858], [-3.297891342336555], [25.79999999999999]]"
453,pt_no453,"[[11.68918938753561], [-8.659910069751703], [25.79999999999999]]"
454,pt_no454,"[[0.1549602640112795], [-14.38559671333341], [25.79999999999999]]"
455,pt_no455,"[[11.68918938753561], [-1.57657673641836], [15.79999999999999]]"
456,pt_no456,"[[1.541628838911908], [-3.29789134233652], [5.799999999999993]]"
457,pt_no457,"[[11.68918938753561], [-8.659910069751703], [5.799999999999988]]"
458,pt_no458,"[[0.1549602640112973], [-14.38559671333338], [5.799999999999993]]"
459,pt_no459,"[[-25.27502596384662], [0.3958127429854472], [-4.999999999999975]]"
460,pt_no460,"[[-22.37333738110474], [3.885199144691827], [-0.8573356788762645]]"
461,pt_no461,"[[-28.99495142541659], [4.172080683621095], [-1.018058224102043]]"
462,pt_no462,"[[35.6621564306278], [18.69895157292434], [75.38324791304113]]"
463,pt_no463,"[[-29.84431173239207], [23.75557537292735], [-15.79999999999993]]"
464,pt_no464,"[[-22.6911914637689], [23.74763620004548], [-15.79999999999993]]"
465,pt_no465,"[[-26.89591759545591], [17.67606516555499], [-15.79999999999993]]"
466,pt_no466,"[[-48.7116453658392], [-41.99324340308511], [76.57263784613008]]"
467,pt_no467,"[[-67.75870765383627], [-41.99324340308511], [85.47282103542459]]"
468,pt_no468,"[[-77.19570674991624], [-41.9932434030851], [91.1964064321034]]"
469,pt_no469,"[[-70.81832450854309], [-26.27045360484465], [79.80770631808414]]"
470,pt_no470,"[[-65.21774105772515], [48.00675659691489], [-5.393821801388039]]"
471,pt_no471,"[[-74.15453137699822], [48.0067565969149], [-5.625251446975838]]"
472,pt_no472,"[[-67.14351136946848], [33.5365370870708], [-8.277462014615484]]"
473,pt_no473,"[[-62.67968782789434], [39.34450256017421], [1.572937448400535]]"
474,pt_no474,"[[-16.61865654458064], [-24.25268022787821], [-14.99999999999994]]"
475,pt_no475,"[[-25.81081061246439], [-26.63570527819091], [-14.99999999999994]]"
476,pt_no476,"[[-16.61865654458056], [-24.25268022787819], [5.799999999999995]]"
477,pt_no477,"[[-25.81081061246439], [-26.63570527819076], [5.799999999999996]]"
478,pt_no478,"[[-25.81081061246439], [-36.99324340308519], [15.79999999999999]]"
479,pt_no479,"[[-23.6353777043791], [-21.35203749486634], [15.79999999999999]]"
480,pt_no480,"[[-25.81081061246438], [-26.63570527819074], [25.79999999999999]]"
481,pt_no481,"[[-16.61865654458069], [-24.25268022787805], [25.79999999999999]]"
482,pt_no482,"[[-38.53142675179868], [-5.161849474858258], [-36.59999999999995]]"
483,pt_no483,"[[-12.67453153928429], [17.56321871710189], [26.59999999999999]]"
484,pt_no484,"[[-12.77978474819853], [10.69219562912546], [32.77671325933602]]"
485,pt_no485,"[[51.68918938753572], [-28.78872295894513], [-71.99253185108014]]"
486,pt_no486,"[[-33.45164491031959], [-41.99324340308512], [54.13412107725888]]"
487,pt_no487,"[[-21.52041836661533], [-41.99324340308512], [50.53852368944015]]"
488,pt_no488,"[[-32.92289576131513], [-41.99324340308512], [39.40539642102158]]"
489,pt_no489,"[[-32.23963942815023], [-24.41759305161303], [45.6937638015314]]"
490,pt_no490,"[[-24.41686152984733], [-41.99324340308512], [-104.0212392255979]]"
491,pt_no491,"[[-11.81643431993222], [-41.99324340308512], [-110.8950736033534]]"
492,pt_no492,"[[-12.74725882824976], [-26.41301985095519], [-108.7403703956775]]"
493,pt_no493,"[[-17.78105845994909], [-12.78348695065972], [-35.79999999999996]]"
494,pt_no494,"[[-24.86761464664679], [0.7607474153723004], [-35.79999999999996]]"
495,pt_no495,"[[-58.43371520426084], [18.05674377878515], [-79.32689095929362]]"
496,pt_no496,"[[-49.83400870768882], [10.87012606588097], [-66.51365490168904]]"
497,pt_no497,"[[-67.69171967541348], [48.00675659691489], [1.441098835300946]]"
498,pt_no498,"[[-75.4828093189073], [48.0067565969149], [2.406249999999893]]"
499,pt_no499,"[[-38.22797829657938], [-7.129841680143173], [-15.79999999999993]]"
500,pt_no500,"[[-48.31081061246439], [-17.76705292689487], [-25.79999999999998]]"
501,pt_no501,"[[0.1549602640111658], [-14.38559671333353], [4.999999999999993]]"
502,pt_no502,"[[1.541628838911844], [-3.297891342336662], [4.999999999999993]]"
503,pt_no503,"[[11.68918938753561], [-8.659910069751973], [4.999999999999988]]"
504,pt_no504,"[[11.68918938753561], [-1.561943007967727], [-5.000000000000011]]"
505,pt_no505,"[[11.68918938753561], [-8.659910069751973], [-15.00000000000001]]"
506,pt_no506,"[[0.1549602640111942], [-14.38559671333354], [-14.99999999999994]]"
507,pt_no507,"[[1.541628838911887], [-3.297891342336655], [-14.99999999999994]]"
508,pt_no508,"[[-61.42351066959318], [21.55949528996377], [55.67849549771742]]"
509,pt_no509,"[[-73.59945252255677], [19.38613118547529], [65.20814557582428]]"
510,pt_no510,"[[-16.11413914386571], [-0.9949487608551344], [-4.170191153271804]]"
511,pt_no511,"[[-13.59898627522777], [4.352079579898969], [-1.026370934844033]]"
512,pt_no512,"[[-20.2605625695711], [3.337188201935407], [-5.444231094916838]]"
513,pt_no513,"[[51.68918938753574], [36.99474325411185], [-112.5372807920982]]"
514,pt_no514,"[[38.4508654497201], [24.82302784015386], [-123.5]]"
515,pt_no515,"[[40.99957202634366], [48.00675659691487], [18.58184891474847]]"
516,pt_no516,"[[39.43493355363283], [48.00675659691487], [10.27608763442191]]"
517,pt_no517,"[[51.68918938753573], [35.17875530335787], [17.21875000000011]]"
518,pt_no518,"[[34.95592840729938], [29.06345137719255], [10.9299709559539]]"
519,pt_no519,"[[-59.41337203186333], [48.00675659691489], [-8.97898159319264]]"
520,pt_no520,"[[-53.31081061246439], [37.93265552791584], [-5.000000000000004]]"
521,pt_no521,"[[-60.00231889557408], [48.00675659691489], [-0.1537522204232902]]"
522,pt_no522,"[[-24.43158601659948], [36.00862518470299], [26.59999999999999]]"
523,pt_no523,"[[-33.36415634091095], [36.11923176701961], [26.59999999999999]]"
524,pt_no524,"[[-27.56829941499583], [30.57681980266324], [26.59999999999999]]"
525,pt_no525,"[[-36.06437138721887], [33.53333071392958], [39.09480648386745]]"
526,pt_no526,"[[17.76460690160386], [20.57324789159049], [-82.79607298534198]]"
527,pt_no527,"[[3.505169365704603], [21.51914386261788], [-15.79999999999993]]"
528,pt_no528,"[[-1.329027939306975], [28.35846544727881], [-15.79999999999993]]"
529,pt_no529,"[[11.68918938753561], [28.77907288312736], [-25.79999999999998]]"
530,pt_no530,"[[-3.115931782370944], [16.6362826546827], [-26.66028711226751]]"
531,pt_no531,"[[-11.03059044089811], [28.17670586428553], [-36.59999999999996]]"
532,pt_no532,"[[2.855270589112166], [25.62217456343488], [-36.59999999999997]]"
533,pt_no533,"[[-10.10214270548178], [16.78463535598076], [-36.59999999999996]]"
534,pt_no534,"[[-2.994487762041547], [14.63989592932225], [-51.41139263562492]]"
535,pt_no535,"[[-78.59154547772418], [38.2555128995993], [-123.5]]"
536,pt_no536,"[[-78.21188646771543], [48.0067565969149], [-113.1648090361868]]"
537,pt_no537,"[[11.68918938753561], [-1.664379107123793], [-25.79999999999998]]"
538,pt_no538,"[[0.154960264011212], [-14.3855967133335], [-15.79999999999994]]"
539,pt_no539,"[[11.68918938753561], [-8.659910069751831], [-15.79999999999999]]"
540,pt_no540,"[[1.541628838911841], [-3.297891342336634], [-15.79999999999994]]"
541,pt_no541,"[[-22.87732272834], [1.219087303833483], [25.79999999999999]]"
542,pt_no542,"[[-20.80476981989933], [4.879430667042996], [25.79999999999999]]"
543,pt_no543,"[[-19.68006855458218], [1.812462587290874], [25.79999999999999]]"
544,pt_no544,"[[-21.0246667987515], [0.1470041183114745], [20.12271187930489]]"
545,pt_no545,"[[-23.90251304905077], [4.939012359006565], [-15.79999999999993]]"
546,pt_no546,"[[-26.19961351497849], [7.976354141057037], [-15.79999999999993]]"
547,pt_no547,"[[-22.31081061246439], [8.00675659691511], [-15.79999999999993]]"
548,pt_no548,"[[-21.02466679875148], [0.1470041183114834], [-9.32271187930485]]"
549,pt_no549,"[[51.68918938753573], [35.19432891462046], [2.787830011785644]]"
550,pt_no550,"[[21.88534181024225], [48.00675659691488], [26.19999999999997]]"
551,pt_no551,"[[29.83587584629004], [48.00675659691488], [32.29657685254966]]"
552,pt_no552,"[[20.53812903588068], [48.00675659691488], [35.18933171391325]]"
553,pt_no553,"[[26.27053058428379], [36.17665348736693], [37.22557580500919]]"
554,pt_no554,"[[-4.883691032594534], [48.00675659691488], [103.1875056315857]]"
555,pt_no555,"[[-9.856932740712086], [48.00675659691488], [96.11541614673956]]"
556,pt_no556,"[[-1.802203389892743], [48.00675659691488], [95.4850705233473]]"
557,pt_no557,"[[-0.8293373609323185], [36.12129077917209], [100.3418996254331]]"
558,pt_no558,"[[-24.69017708651912], [-41.99324340308512], [-76.93677589244606]]"
559,pt_no559,"[[-24.2193283264431], [-41.99324340308512], [-90.8102945663002]]"
560,pt_no560,"[[-36.54812060445067], [-41.99324340308512], [-84.32654956018087]]"
561,pt_no561,"[[-31.61251172764311], [-27.47934816021584], [-89.90495178413191]]"
562,pt_no562,"[[-75.14047100192863], [-41.9932434030851], [2.271631149584624]]"
563,pt_no563,"[[-76.26145747738946], [-41.9932434030851], [-11.05759182828907]]"
564,pt_no564,"[[-88.3108106124643], [-41.9932434030851], [-5.000000000000099]]"
565,pt_no565,"[[-88.3108106124643], [-30.29384951610436], [1.939634948758709]]"
566,pt_no566,"[[-74.84567940319181], [48.0067565969149], [-70.54355151891686]]"
567,pt_no567,"[[-75.78333719698144], [48.0067565969149], [-56.47812447701993]]"
568,pt_no568,"[[-88.31081061246428], [48.0067565969149], [-64.25000000000014]]"
569,pt_no569,"[[-88.31081061246428], [38.1355825871964], [-57.30738818225794]]"
570,pt_no570,"[[-88.31081061246428], [35.15109103277713], [-12.78786020205187]]"
