,pt_no,coordinate
2152,pt_no2152,"[[-5.984319721678125], [0.5784160341685833], [25.89999999999999]]"
2153,pt_no2153,"[[-11.33827927294614], [7.822435563985486], [26.49999999999999]]"
2154,pt_no2154,"[[-11.2302878224192], [12.18057920402238], [26.49999999999999]]"
2155,pt_no2155,"[[-6.968710010317961], [9.721318010955109], [26.49999999999999]]"
2156,pt_no2156,"[[-12.67453153928423], [17.56321871710187], [26.49999999999999]]"
2157,pt_no2157,"[[-16.74606238113047], [15.75779628764619], [26.49999999999999]]"
2158,pt_no2158,"[[-14.55570875206555], [13.43007080155964], [26.49999999999999]]"
2159,pt_no2159,"[[-22.352475289753457], [8.00675659691511], [26.507511394070534]]"
2160,pt_no2160,"[[-22.385077313700897], [8.00675659691511], [25.882429819588996]]"
2161,pt_no2161,"[[-20.848755311332262], [11.174118840454355], [26.513091846052603]]"
2162,pt_no2162,"[[-31.22759205352774], [6.09984872763058], [25.900000000000002]]"
2163,pt_no2163,"[[-10.56816011633915], [-16.39742150368936], [25.89999999999999]]"
2164,pt_no2164,"[[-16.61865654458063], [-24.2526802278781], [25.89999999999999]]"
2165,pt_no2165,"[[-22.87732272834], [1.219087303833462], [25.89999999999999]]"
2166,pt_no2166,"[[16.68918938753561], [48.00675659691488], [26.49999999999999]]"
2167,pt_no2167,"[[16.68918938753561], [33.00675659691493], [26.49999999999999]]"
2168,pt_no2168,"[[6.569537235918894], [37.05180317473884], [26.49999999999999]]"
2169,pt_no2169,"[[-48.31081061246439], [-8.659910069751827], [25.900000000000002]]"
2170,pt_no2170,"[[-37.51888389684788], [-15.01929936607598], [25.900000000000002]]"
2171,pt_no2171,"[[-17.41145561373579], [4.0664248913466565], [26.507511394070534]]"
2172,pt_no2172,"[[-20.85107435073798], [4.8213666219172415], [26.517570180410985]]"
2173,pt_no2173,"[[-20.08456685997105], [1.900081627856782], [26.49999999999999]]"
2174,pt_no2174,"[[-16.50478568118545], [21.41909219809978], [25.89999999999999]]"
2175,pt_no2175,"[[-16.71511097236343], [29.02310829790331], [25.89999999999999]]"
2176,pt_no2176,"[[-25.24890947080534], [33.81905498216819], [25.89999999999999]]"
2177,pt_no2177,"[[-38.43681545727368], [38.13293181422836], [25.900000000000002]]"
2178,pt_no2178,"[[-39.31081061246439], [-41.99324340308489], [26.49999999999999]]"
2179,pt_no2179,"[[-36.73339745964535], [-26.94235196278575], [26.49999999999999]]"
2180,pt_no2180,"[[-45.00297642641878], [-32.56777388813654], [26.49999999999999]]"
2181,pt_no2181,"[[-11.31081061246439], [48.00675659691488], [26.49999999999999]]"
2182,pt_no2182,"[[-4.312890489805378], [36.37623014599731], [26.49999999999999]]"
2183,pt_no2183,"[[-15.2763144009199], [36.65277776177021], [26.49999999999999]]"
2184,pt_no2184,"[[-20.8307473212868], [4.846855910631528], [25.892488605929447]]"
2185,pt_no2185,"[[-19.68006855458217], [1.812462587290867], [25.89999999999999]]"
2186,pt_no2186,"[[2.68918938753561], [48.00675659691488], [26.49999999999999]]"
2187,pt_no2187,"[[-17.404200980918137], [4.034640268206677], [25.882429819588996]]"
2188,pt_no2188,"[[-16.9716204582074], [0.3153823496599486], [25.89999999999999]]"
2189,pt_no2189,"[[-14.79301836209973], [2.485279024692161], [25.89999999999999]]"
2190,pt_no2190,"[[-11.86131352079525], [7.674903552950372], [25.89999999999999]]"
2191,pt_no2191,"[[-11.36829201101876], [3.640692400358446], [25.89999999999999]]"
2192,pt_no2192,"[[-6.640977296114045], [7.212753661505602], [25.89999999999999]]"
2193,pt_no2193,"[[-20.841295115616965], [11.198767592183275], [25.90854384662991]]"
2194,pt_no2194,"[[-48.31081061246439], [5.506756596914855], [25.900000000000002]]"
2195,pt_no2195,"[[-21.66677492956451], [-1.780915899146663], [26.49999999999999]]"
2196,pt_no2196,"[[-27.79992793312402], [1.695760048133256], [26.49999999999999]]"
2197,pt_no2197,"[[-23.37766095112291], [2.225964919342832], [26.49999999999999]]"
2198,pt_no2198,"[[-6.841256120506994], [15.32107900031601], [26.49999999999999]]"
2199,pt_no2199,"[[-7.021785739659917], [21.88144829480139], [26.49999999999999]]"
2200,pt_no2200,"[[-26.89591759545593], [17.67606516555495], [25.89999999999999]]"
2201,pt_no2201,"[[-28.01005542398154], [11.76540061083602], [25.89999999999999]]"
2202,pt_no2202,"[[-26.19961351497848], [7.976354141057037], [25.89999999999999]]"
2203,pt_no2203,"[[-13.74221375903599], [-18.29051516430208], [26.49999999999999]]"
2204,pt_no2204,"[[-7.461467720433653], [-13.560946920453], [26.49999999999999]]"
2205,pt_no2205,"[[-4.931794459425765], [-21.99923618276823], [26.49999999999999]]"
2206,pt_no2206,"[[-18.31081061246439], [-36.99324340308519], [25.89999999999999]]"
2207,pt_no2207,"[[-25.81081061246438], [-26.63570527819073], [25.89999999999999]]"
2208,pt_no2208,"[[-13.58523977858462], [25.54709570410201], [26.49999999999999]]"
2209,pt_no2209,"[[-27.96054720997829], [-20.42533305409432], [26.49999999999999]]"
2210,pt_no2210,"[[-53.31081061246439], [-41.99324340308489], [26.5]]"
2211,pt_no2211,"[[-53.31081061246439], [-26.99324340308495], [26.5]]"
2212,pt_no2212,"[[-24.02619193949078], [5.05094325987163], [26.49999999999999]]"
2213,pt_no2213,"[[-0.6668072059449486], [6.730667125713929], [26.49999999999999]]"
2214,pt_no2214,"[[5.427920838976267], [3.37980955727086], [26.49999999999999]]"
2215,pt_no2215,"[[-0.7579922240757213], [0.2131894921714235], [26.49999999999999]]"
2216,pt_no2216,"[[11.68918938753561], [33.8400899302482], [25.89999999999999]]"
2217,pt_no2217,"[[2.165423325249986], [38.50493241286508], [25.89999999999999]]"
2218,pt_no2218,"[[-48.31081061246439], [33.84008993024821], [25.900000000000002]]"
2219,pt_no2219,"[[-24.43158601659945], [36.00862518470305], [26.49999999999999]]"
2220,pt_no2220,"[[11.68918938753561], [19.67342326358153], [25.89999999999999]]"
2221,pt_no2221,"[[11.68918938753561], [5.50675659691484], [25.89999999999999]]"
2222,pt_no2222,"[[1.618363687121775], [13.15633189138009], [25.89999999999999]]"
2223,pt_no2223,"[[2.222923725986995], [-14.43138989249217], [26.49999999999999]]"
2224,pt_no2224,"[[-2.657348608082003], [-7.217883689373977], [26.49999999999999]]"
2225,pt_no2225,"[[-17.402208007914236], [11.987604710877108], [26.507629393664477]]"
2226,pt_no2226,"[[-42.59972873227036], [27.9021410457404], [26.49999999999999]]"
2227,pt_no2227,"[[-33.46563841041014], [25.76177583450414], [26.49999999999999]]"
2228,pt_no2228,"[[-40.14305904904582], [18.93772297104287], [26.49999999999999]]"
2229,pt_no2229,"[[-11.06240643992479], [11.75308351520933], [25.89999999999999]]"
2230,pt_no2230,"[[-21.06978363852857], [-8.151415272507485], [26.49999999999999]]"
2231,pt_no2231,"[[-26.03173475463049], [-5.175405370931813], [26.49999999999999]]"
2232,pt_no2232,"[[5.668562541234202], [-25.07208703925635], [26.49999999999999]]"
2233,pt_no2233,"[[-3.812857638924887], [-32.04181648458128], [26.49999999999999]]"
2234,pt_no2234,"[[9.14136171819148], [-34.69418603717865], [26.49999999999999]]"
2235,pt_no2235,"[[-7.807728156311697], [4.401146013753664], [26.49999999999999]]"
2236,pt_no2236,"[[-0.1539058379975842], [18.30599936065856], [26.49999999999999]]"
2237,pt_no2237,"[[6.170143101217842], [12.0698494075471], [26.49999999999999]]"
2238,pt_no2238,"[[7.835649371190364], [23.04303326605856], [26.49999999999999]]"
2239,pt_no2239,"[[-14.649934476959885], [9.759278436095157], [26.513091846052603]]"
2240,pt_no2240,"[[-14.649934476959885], [6.254234757735066], [25.886908153947378]]"
2241,pt_no2241,"[[-14.645961188483103], [9.78472305164707], [25.90854384662991]]"
2242,pt_no2242,"[[-14.65811492852559], [6.237247875025256], [26.513091846052603]]"
2243,pt_no2243,"[[-24.18267895720549], [10.45994117051597], [26.49999999999999]]"
2244,pt_no2244,"[[-3.310810612464394], [48.00675659691488], [25.89999999999999]]"
2245,pt_no2245,"[[-53.31081061246439], [18.00675659691497], [26.5]]"
2246,pt_no2246,"[[-44.29082414555108], [11.72396096455834], [26.49999999999999]]"
2247,pt_no2247,"[[-28.34841340498026], [12.30189975023027], [26.49999999999999]]"
2248,pt_no2248,"[[-35.60542627806544], [11.94803676544331], [26.49999999999999]]"
2249,pt_no2249,"[[-31.58592611551352], [18.28366661909603], [26.49999999999999]]"
2250,pt_no2250,"[[16.68918938753561], [-41.99324340308489], [26.49999999999999]]"
2251,pt_no2251,"[[16.68918938753561], [-26.99324340308493], [26.49999999999999]]"
2252,pt_no2252,"[[-15.87837196771134], [-9.312143609518643], [25.89999999999999]]"
2253,pt_no2253,"[[6.290546136777735], [-4.763129732064172], [26.49999999999999]]"
2254,pt_no2254,"[[-31.72563129172826], [6.439970785307807], [26.49999999999999]]"
2255,pt_no2255,"[[-23.90251304905077], [4.939012359006558], [25.89999999999999]]"
2256,pt_no2256,"[[-19.7342046611152], [19.54217707269717], [26.49999999999999]]"
2257,pt_no2257,"[[-19.58414447926595], [14.51475261201447], [26.49999999999999]]"
2258,pt_no2258,"[[-53.31081061246439], [48.00675659691489], [26.5]]"
2259,pt_no2259,"[[-53.31081061246439], [33.00675659691493], [26.5]]"
2260,pt_no2260,"[[-44.3792633821149], [38.60832852070096], [26.49999999999999]]"
2261,pt_no2261,"[[-20.63834931370621], [28.68753999514711], [26.49999999999999]]"
2262,pt_no2262,"[[-17.15290172262939], [0.06888350385692377], [26.49999999999999]]"
2263,pt_no2263,"[[-12.17256799776388], [-0.2119140045829155], [26.49999999999999]]"
2264,pt_no2264,"[[-16.23519409362425], [-4.75761579780179], [26.49999999999999]]"
2265,pt_no2265,"[[-11.77224376940127], [-25.72896675105322], [26.49999999999999]]"
2266,pt_no2266,"[[-30.66675531762949], [-8.503802215603493], [25.89999999999999]]"
2267,pt_no2267,"[[-23.90879693425314], [10.70260472592029], [25.89999999999999]]"
2268,pt_no2268,"[[-27.19433016894185], [2.052023229729933], [25.89999999999999]]"
2269,pt_no2269,"[[-33.31081061246439], [-36.99324340308519], [25.89999999999999]]"
2270,pt_no2270,"[[-36.89201592415108], [-25.65760625945434], [25.900000000000002]]"
2271,pt_no2271,"[[-33.31081061246439], [48.00675659691488], [25.900000000000002]]"
2272,pt_no2272,"[[-26.43036530266699], [7.184967410754666], [26.49999999999999]]"
2273,pt_no2273,"[[-14.83327172674205], [2.848044680837695], [26.49999999999999]]"
2274,pt_no2274,"[[-16.64842317275853], [37.9848103259982], [25.89999999999999]]"
2275,pt_no2275,"[[-27.56829941499581], [30.57681980266336], [26.49999999999999]]"
2276,pt_no2276,"[[-23.71728232908892], [13.99415193350217], [25.89999999999999]]"
2277,pt_no2277,"[[-0.7857789542394471], [27.61459370548809], [26.49999999999999]]"
2278,pt_no2278,"[[-6.558024482916265], [-2.091624389649361], [26.49999999999999]]"
2279,pt_no2279,"[[-10.3559019249397], [-7.003219453135934], [26.49999999999999]]"
2280,pt_no2280,"[[-12.10300794315607], [4.428552711241156], [26.49999999999999]]"
2281,pt_no2281,"[[16.68918938753561], [3.006756596914997], [26.49999999999999]]"
2282,pt_no2282,"[[-27.3803066296166], [-11.80497120057094], [26.49999999999999]]"
2283,pt_no2283,"[[-36.34814416938789], [-14.86014112861572], [26.49999999999999]]"
2284,pt_no2284,"[[-21.27341130104032], [17.8110391416104], [25.89999999999999]]"
2285,pt_no2285,"[[-22.69119146376896], [23.74763620004541], [25.89999999999999]]"
2286,pt_no2286,"[[-10.81806021723464], [17.58294070941941], [25.89999999999999]]"
2287,pt_no2287,"[[-5.772576505691431], [14.17755352468502], [25.89999999999999]]"
2288,pt_no2288,"[[-44.79510740468527], [-21.05370385877705], [26.49999999999999]]"
2289,pt_no2289,"[[-3.941701099624796], [20.16065708929217], [25.89999999999999]]"
2290,pt_no2290,"[[-28.08996919820107], [-15.47756936987052], [25.89999999999999]]"
2291,pt_no2291,"[[-8.196401872641854], [29.6144291224318], [26.49999999999999]]"
2292,pt_no2292,"[[-53.31081061246439], [-11.99324340308496], [26.5]]"
2293,pt_no2293,"[[-41.75383706195099], [-5.309629818877021], [26.49999999999999]]"
2294,pt_no2294,"[[-44.05197481212214], [-13.30417955233868], [26.49999999999999]]"
2295,pt_no2295,"[[-13.49751732377861], [-1.907946215190279], [25.89999999999999]]"
2296,pt_no2296,"[[-23.21495865754562], [14.23323892729936], [26.49999999999999]]"
2297,pt_no2297,"[[-26.52778227423357], [17.90361608922649], [26.49999999999999]]"
2298,pt_no2298,"[[-14.96126354487579], [-11.05167412886419], [26.49999999999999]]"
2299,pt_no2299,"[[-16.12120009217046], [15.09362684650581], [25.89999999999999]]"
2300,pt_no2300,"[[-17.408854383046126], [11.958485038782861], [25.88882854413451]]"
2301,pt_no2301,"[[-20.05108223229019], [14.10822019799932], [25.89999999999999]]"
2302,pt_no2302,"[[-32.24188064231875], [-5.835484530567264], [26.49999999999999]]"
2303,pt_no2303,"[[-34.72095340459414], [0.3684051548296097], [26.49999999999999]]"
2304,pt_no2304,"[[-19.77689015256287], [-23.86019010640408], [26.49999999999999]]"
2305,pt_no2305,"[[-19.96306565471938], [-16.97439226117679], [25.89999999999999]]"
2306,pt_no2306,"[[16.68918938753561], [18.00675659691496], [26.49999999999999]]"
2307,pt_no2307,"[[-1.692107214709928], [12.42978258103814], [26.49999999999999]]"
2308,pt_no2308,"[[-26.46476259056577], [23.41162332137461], [26.49999999999999]]"
2309,pt_no2309,"[[0.9518482574519709], [5.095996395421587], [25.89999999999999]]"
2310,pt_no2310,"[[-20.83379416500683], [-15.22128874622624], [26.49999999999999]]"
2311,pt_no2311,"[[16.68918938753561], [-11.99324340308496], [26.49999999999999]]"
2312,pt_no2312,"[[-11.31081061246439], [-41.99324340308489], [26.49999999999999]]"
2313,pt_no2313,"[[-53.31081061246439], [3.006756596914997], [26.5]]"
2314,pt_no2314,"[[-40.08349009384869], [4.851409290151253], [26.49999999999999]]"
2315,pt_no2315,"[[2.689189387535606], [-41.99324340308489], [26.49999999999999]]"
2316,pt_no2316,"[[3.505169365704525], [21.51914386261793], [25.89999999999999]]"
2317,pt_no2317,"[[11.68918938753561], [-8.659910069751831], [25.89999999999999]]"
2318,pt_no2318,"[[-29.84431173239216], [23.75557537292728], [25.89999999999999]]"
2319,pt_no2319,"[[-18.31081061246439], [48.00675659691488], [25.89999999999999]]"
2320,pt_no2320,"[[11.68918938753561], [-36.99324340308519], [25.89999999999999]]"
2321,pt_no2321,"[[-48.31081061246439], [-36.99324340308519], [25.900000000000002]]"
2322,pt_no2322,"[[-48.31081061246439], [-22.82657673641851], [25.900000000000002]]"
2323,pt_no2323,"[[11.68918938753561], [48.00675659691488], [25.89999999999999]]"
2324,pt_no2324,"[[-3.310810612464394], [-36.99324340308519], [25.89999999999999]]"
2325,pt_no2325,"[[-48.31081061246439], [48.0067565969149], [25.900000000000002]]"
2326,pt_no2326,"[[-15.8783719677114], [-9.312143609518643], [5.099999999999995]]"
2327,pt_no2327,"[[-19.96306565471945], [-16.97439226117679], [5.099999999999995]]"
2328,pt_no2328,"[[-10.56816011633927], [-16.39742150368942], [5.099999999999994]]"
2329,pt_no2329,"[[-16.12120009217046], [15.09362684650582], [5.099999999999995]]"
2330,pt_no2330,"[[-11.06240643992479], [11.75308351520934], [5.099999999999994]]"
2331,pt_no2331,"[[-10.81806021723463], [17.58294070941942], [5.099999999999994]]"
2332,pt_no2332,"[[-14.65811492852559], [9.776265318804965], [5.086908153947383]]"
2333,pt_no2333,"[[-17.408854383046126], [11.958485038782861], [5.088828544134513]]"
2334,pt_no2334,"[[-13.49751732377859], [-1.90794621519025], [5.699999999999994]]"
2335,pt_no2335,"[[-16.97162045820739], [0.3153823496599557], [5.699999999999996]]"
2336,pt_no2336,"[[-14.79301836209972], [2.485279024692169], [5.699999999999994]]"
2337,pt_no2337,"[[11.68918938753561], [5.506756596914641], [5.099999999999987]]"
2338,pt_no2338,"[[1.6183636871218], [13.15633189137998], [5.0999999999999925]]"
2339,pt_no2339,"[[0.9518482574519886], [5.09599639542143], [5.0999999999999925]]"
2340,pt_no2340,"[[11.68918938753561], [-8.659910069752101], [5.099999999999987]]"
2341,pt_no2341,"[[0.1549602640111587], [-14.38559671333361], [5.0999999999999925]]"
2342,pt_no2342,"[[1.541628838911862], [-3.297891342336733], [5.0999999999999925]]"
2343,pt_no2343,"[[-22.36953676826949], [8.016183605613735], [5.086908153947384]]"
2344,pt_no2344,"[[-23.90251304905077], [4.939012359006558], [5.099999999999995]]"
2345,pt_no2345,"[[-26.19961351497848], [7.97635414105703], [5.099999999999995]]"
2346,pt_no2346,"[[-22.87732272833999], [1.219087303833462], [5.699999999999997]]"
2347,pt_no2347,"[[-25.43478880758437], [-3.042505234225274], [5.699999999999997]]"
2348,pt_no2348,"[[-20.08567269956385], [-3.17927503633215], [5.699999999999996]]"
2349,pt_no2349,"[[-31.71416006086668], [-1.499617466079975], [5.6999999999999975]]"
2350,pt_no2350,"[[-38.22797829657932], [-7.129841680143116], [5.699999999999998]]"
2351,pt_no2351,"[[-30.66675531762947], [-8.503802215603528], [5.6999999999999975]]"
2352,pt_no2352,"[[-13.49751732377863], [-1.907946215190286], [5.099999999999994]]"
2353,pt_no2353,"[[-16.9716204582074], [0.3153823496599415], [5.099999999999995]]"
2354,pt_no2354,"[[-14.79301836209973], [2.485279024692161], [5.099999999999994]]"
2355,pt_no2355,"[[-7.42080804374673], [-7.757195181304624], [5.699999999999994]]"
2356,pt_no2356,"[[-5.984319721678116], [0.5784160341685975], [5.699999999999994]]"
2357,pt_no2357,"[[-27.19433016894184], [2.052023229729912], [5.699999999999997]]"
2358,pt_no2358,"[[-33.31081061246439], [-36.99324340308519], [5.699999999999994]]"
2359,pt_no2359,"[[-25.81081061246439], [-26.63570527819069], [5.699999999999997]]"
2360,pt_no2360,"[[-36.89201592415108], [-25.65760625945435], [5.699999999999998]]"
2361,pt_no2361,"[[-33.31081061246439], [-36.99324340308559], [5.099999999999993]]"
2362,pt_no2362,"[[-25.81081061246439], [-26.63570527819092], [5.099999999999995]]"
2363,pt_no2363,"[[-36.8920159241511], [-25.6576062594546], [5.099999999999998]]"
2364,pt_no2364,"[[-33.31081061246439], [48.00675659691488], [5.099999999999998]]"
2365,pt_no2365,"[[-25.24890947080535], [33.81905498216822], [5.099999999999995]]"
2366,pt_no2366,"[[-38.4368154572737], [38.13293181422835], [5.099999999999998]]"
2367,pt_no2367,"[[-33.31081061246439], [48.00675659691488], [5.6999999999999975]]"
2368,pt_no2368,"[[-25.24890947080536], [33.81905498216818], [5.699999999999997]]"
2369,pt_no2369,"[[-38.4368154572737], [38.13293181422836], [5.699999999999998]]"
2370,pt_no2370,"[[-17.404200980918137], [4.034640268206677], [5.7175701804109895]]"
2371,pt_no2371,"[[-20.8307473212868], [4.846855910631527], [5.70751139407054]]"
2372,pt_no2372,"[[-19.68006855458216], [1.812462587290874], [5.699999999999996]]"
2373,pt_no2373,"[[-17.400135864012796], [11.99668336649684], [5.722970281705172]]"
2374,pt_no2374,"[[-20.834014646960092], [11.185874128025606], [5.086908153947384]]"
2375,pt_no2375,"[[0.1549602640112546], [-14.38559671333338], [5.699999999999993]]"
2376,pt_no2376,"[[1.541628838911894], [-3.297891342336563], [5.699999999999993]]"
2377,pt_no2377,"[[-48.31081061246439], [-8.659910069751831], [5.699999999999997]]"
2378,pt_no2378,"[[-37.51888389684788], [-15.01929936607599], [5.699999999999998]]"
2379,pt_no2379,"[[11.68918938753561], [-22.8265767364185], [5.699999999999989]]"
2380,pt_no2380,"[[-3.322826672576202], [-25.81153695379398], [5.699999999999994]]"
2381,pt_no2381,"[[-36.11113011658504], [14.14337897135107], [5.099999999999998]]"
2382,pt_no2382,"[[-26.89591759545593], [17.67606516555494], [5.099999999999995]]"
2383,pt_no2383,"[[-29.84431173239212], [23.75557537292726], [5.099999999999997]]"
2384,pt_no2384,"[[-15.8783719677113], [-9.3121436095186], [5.699999999999996]]"
2385,pt_no2385,"[[-31.71416006086672], [-1.499617466079968], [5.099999999999997]]"
2386,pt_no2386,"[[-39.05131050251642], [1.364127650445383], [5.099999999999998]]"
2387,pt_no2387,"[[-38.22797829657942], [-7.129841680143251], [5.099999999999998]]"
2388,pt_no2388,"[[-10.56816011633913], [-16.39742150368934], [5.699999999999994]]"
2389,pt_no2389,"[[-16.61865654458053], [-24.25268022787816], [5.699999999999996]]"
2390,pt_no2390,"[[-22.87732272834], [1.219087303833472], [5.099999999999995]]"
2391,pt_no2391,"[[-27.19433016894185], [2.05202322972994], [5.099999999999995]]"
2392,pt_no2392,"[[-16.50478568118545], [21.4190921980998], [5.099999999999995]]"
2393,pt_no2393,"[[-22.69119146376896], [23.74763620004542], [5.099999999999995]]"
2394,pt_no2394,"[[-16.71511097236343], [29.02310829790335], [5.099999999999995]]"
2395,pt_no2395,"[[-20.85107435073798], [4.821366621917242], [5.082429819589001]]"
2396,pt_no2396,"[[-31.22759205352776], [6.099848727630565], [5.099999999999997]]"
2397,pt_no2397,"[[-6.640977296114038], [7.21275366150558], [5.099999999999993]]"
2398,pt_no2398,"[[-5.772576505691463], [14.17755352468503], [5.099999999999993]]"
2399,pt_no2399,"[[-30.66675531762952], [-8.503802215603557], [5.099999999999997]]"
2400,pt_no2400,"[[-48.31081061246439], [-8.65991006975209], [5.099999999999998]]"
2401,pt_no2401,"[[-37.5188838968479], [-15.01929936607618], [5.099999999999998]]"
2402,pt_no2402,"[[-16.50478568118547], [21.41909219809978], [5.699999999999996]]"
2403,pt_no2403,"[[-16.71511097236345], [29.02310829790331], [5.699999999999996]]"
2404,pt_no2404,"[[-10.57486854462021], [24.72801657221873], [5.699999999999994]]"
2405,pt_no2405,"[[-37.00273597816993], [26.99200096489564], [5.699999999999998]]"
2406,pt_no2406,"[[-3.322826672576451], [-25.81153695379426], [5.099999999999993]]"
2407,pt_no2407,"[[-11.36829201101875], [3.640692400358457], [5.699999999999994]]"
2408,pt_no2408,"[[-48.31081061246439], [19.67342326358153], [5.699999999999997]]"
2409,pt_no2409,"[[-48.31081061246439], [33.84008993024821], [5.699999999999997]]"
2410,pt_no2410,"[[11.68918938753561], [-36.99324340308559], [5.099999999999987]]"
2411,pt_no2411,"[[-3.310810612464394], [-36.99324340308559], [5.099999999999989]]"
2412,pt_no2412,"[[1.618363687121768], [13.15633189138009], [5.699999999999993]]"
2413,pt_no2413,"[[-6.640977296114043], [7.212753661505616], [5.699999999999994]]"
2414,pt_no2414,"[[0.9518482574519709], [5.09599639542159], [5.699999999999993]]"
2415,pt_no2415,"[[-48.31081061246439], [-36.99324340308519], [5.699999999999997]]"
2416,pt_no2416,"[[-48.31081061246439], [-22.82657673641851], [5.699999999999997]]"
2417,pt_no2417,"[[-28.01005542398155], [11.76540061083601], [5.099999999999997]]"
2418,pt_no2418,"[[-3.310810612464394], [-36.99324340308519], [5.69999999999999]]"
2419,pt_no2419,"[[-18.31081061246439], [-36.99324340308519], [5.699999999999993]]"
2420,pt_no2420,"[[-48.31081061246439], [5.506756596914656], [5.099999999999998]]"
2421,pt_no2421,"[[-48.31081061246439], [19.67342326358141], [5.099999999999998]]"
2422,pt_no2422,"[[-48.31081061246439], [5.506756596914848], [5.699999999999997]]"
2423,pt_no2423,"[[-36.11113011658506], [14.14337897135112], [5.699999999999998]]"
2424,pt_no2424,"[[-48.31081061246439], [-36.99324340308559], [5.099999999999998]]"
2425,pt_no2425,"[[-48.31081061246439], [-22.82657673641884], [5.099999999999998]]"
2426,pt_no2426,"[[-17.41145561373579], [4.0664248913466565], [5.092488605929451]]"
2427,pt_no2427,"[[-48.31081061246439], [33.84008993024815], [5.099999999999998]]"
2428,pt_no2428,"[[-37.00273597816992], [26.99200096489559], [5.099999999999998]]"
2429,pt_no2429,"[[-29.84431173239218], [23.75557537292727], [5.6999999999999975]]"
2430,pt_no2430,"[[-18.31081061246439], [48.00675659691488], [5.699999999999996]]"
2431,pt_no2431,"[[-18.31081061246439], [48.00675659691488], [5.099999999999995]]"
2432,pt_no2432,"[[-22.36953676826949], [7.997329588216486], [5.713091846052607]]"
2433,pt_no2433,"[[-26.19961351497849], [7.976354141057026], [5.699999999999997]]"
2434,pt_no2434,"[[-23.90879693425316], [10.70260472592029], [5.699999999999997]]"
2435,pt_no2435,"[[-28.01005542398156], [11.76540061083602], [5.6999999999999975]]"
2436,pt_no2436,"[[-14.649934476959885], [9.759278436095157], [5.713091846052605]]"
2437,pt_no2437,"[[-11.86131352079525], [7.674903552950379], [5.699999999999994]]"
2438,pt_no2438,"[[-11.06240643992479], [11.75308351520934], [5.699999999999994]]"
2439,pt_no2439,"[[-10.57486854462018], [24.72801657221874], [5.099999999999994]]"
2440,pt_no2440,"[[-3.941701099624764], [20.16065708929204], [5.099999999999993]]"
2441,pt_no2441,"[[-7.911423597049746], [34.31259349296864], [5.099999999999993]]"
2442,pt_no2442,"[[-16.64842317275851], [37.98481032599828], [5.099999999999995]]"
2443,pt_no2443,"[[-23.71728232908892], [13.99415193350217], [5.099999999999995]]"
2444,pt_no2444,"[[-21.27341130104032], [17.81103914161042], [5.099999999999995]]"
2445,pt_no2445,"[[-3.310810612464394], [48.00675659691488], [5.699999999999994]]"
2446,pt_no2446,"[[-7.911423597049813], [34.31259349296863], [5.699999999999994]]"
2447,pt_no2447,"[[2.165423325249975], [38.50493241286509], [5.699999999999993]]"
2448,pt_no2448,"[[-3.310810612464394], [48.00675659691488], [5.099999999999994]]"
2449,pt_no2449,"[[2.165423325250007], [38.50493241286506], [5.0999999999999925]]"
2450,pt_no2450,"[[-19.68006855458217], [1.812462587290874], [5.099999999999995]]"
2451,pt_no2451,"[[-14.66939656372607], [6.253144014473572], [5.707511394070538]]"
2452,pt_no2452,"[[-5.984319721678132], [0.5784160341685123], [5.099999999999993]]"
2453,pt_no2453,"[[11.68918938753561], [5.50675659691484], [5.699999999999989]]"
2454,pt_no2454,"[[-14.640023155118817], [6.238998526420454], [5.0824298195890005]]"
2455,pt_no2455,"[[-39.05131050251639], [1.364127650445493], [5.699999999999998]]"
2456,pt_no2456,"[[-5.772576505691445], [14.17755352468504], [5.699999999999994]]"
2457,pt_no2457,"[[-19.96306565471934], [-16.97439226117677], [5.699999999999996]]"
2458,pt_no2458,"[[-28.08996919820104], [-15.47756936987058], [5.6999999999999975]]"
2459,pt_no2459,"[[-11.36829201101876], [3.640692400358446], [5.099999999999994]]"
2460,pt_no2460,"[[-16.12120009217047], [15.09362684650581], [5.699999999999996]]"
2461,pt_no2461,"[[-10.81806021723465], [17.58294070941941], [5.699999999999994]]"
2462,pt_no2462,"[[-3.941701099624805], [20.16065708929217], [5.699999999999994]]"
2463,pt_no2463,"[[-16.61865654458074], [-24.25268022787809], [5.099999999999995]]"
2464,pt_no2464,"[[-23.90879693425314], [10.70260472592029], [5.099999999999995]]"
2465,pt_no2465,"[[-20.05108223229019], [14.10822019799933], [5.099999999999995]]"
2466,pt_no2466,"[[-16.64842317275855], [37.98481032599821], [5.699999999999996]]"
2467,pt_no2467,"[[-20.848755311332262], [11.174118840454355], [5.713091846052607]]"
2468,pt_no2468,"[[-20.0510822322902], [14.10822019799932], [5.699999999999996]]"
2469,pt_no2469,"[[-23.71728232908894], [13.99415193350217], [5.699999999999997]]"
2470,pt_no2470,"[[-21.27341130104033], [17.8110391416104], [5.699999999999996]]"
2471,pt_no2471,"[[-23.90251304905077], [4.939012359006547], [5.699999999999997]]"
2472,pt_no2472,"[[-11.86131352079524], [7.674903552950379], [5.099999999999994]]"
2473,pt_no2473,"[[-1.329027939307043], [28.35846544727877], [5.0999999999999925]]"
2474,pt_no2474,"[[-22.69119146376897], [23.7476362000454], [5.699999999999997]]"
