,no,pt_no,region,temp_I,integ_I
244,cv_no244,"[251, 242, 404, 413]",5,45.124500000000005,45.124500000000005
245,cv_no245,"[374, 409, 384, 415]",5,49.063900000000004,49.063900000000004
246,cv_no246,"[87, 13, 237, 238]",5,1.0257,1.0257
247,cv_no247,"[169, 166, 8, 88]",5,1.0468,1.0468
248,cv_no248,"[9, 139, 138, 78]",5,0.8380000000000001,0.8380000000000001
249,cv_no249,"[12, 86, 205, 202]",5,0.9411,0.9411
250,cv_no250,"[94, 241, 403, 404]",5,64.0749,64.0749
251,cv_no251,"[378, 403, 242, 404]",5,46.4313,46.4313
252,cv_no252,"[150, 149, 446, 80]",5,6.1081,6.1081
253,cv_no253,"[232, 15, 233, 416]",5,42.5501,42.5501
254,cv_no254,"[115, 114, 387, 391]",5,47.111200000000004,47.111200000000004
255,cv_no255,"[279, 382, 375, 407]",5,31.788,31.788
256,cv_no256,"[332, 334, 336, 223]",5,48.3921,48.3921
257,cv_no257,"[353, 351, 349, 187]",5,45.7642,45.7642
258,cv_no258,"[109, 314, 110, 402]",5,80.92200000000001,80.92200000000001
259,cv_no259,"[236, 375, 371, 382]",5,18.249100000000002,18.249100000000002
260,cv_no260,"[320, 389, 394, 400]",5,28.246100000000002,28.246100000000002
261,cv_no261,"[326, 387, 114, 430]",5,22.166700000000002,22.166700000000002
262,cv_no262,"[88, 397, 449, 426]",5,2.3346,2.3346
263,cv_no263,"[86, 395, 450, 425]",5,2.4161,2.4161
264,cv_no264,"[457, 176, 173, 91]",5,5.4275,5.4275
265,cv_no265,"[96, 469, 212, 209]",5,5.9914000000000005,5.9914000000000005
266,cv_no266,"[279, 324, 375, 388]",5,55.8279,55.8279
267,cv_no267,"[131, 442, 84, 132]",5,6.1311,6.1311
268,cv_no268,"[230, 231, 96, 474]",5,5.440100000000001,5.440100000000001
269,cv_no269,"[248, 478, 91, 249]",5,5.6968000000000005,5.6968000000000005
270,cv_no270,"[171, 456, 80, 174]",5,5.3725000000000005,5.3725000000000005
271,cv_no271,"[468, 210, 207, 84]",5,6.3589,6.3589
272,cv_no272,"[87, 398, 451, 427]",5,1.3782,1.3782
273,cv_no273,"[89, 381, 178, 417]",5,57.4366,57.4366
274,cv_no274,"[214, 380, 93, 416]",5,57.2203,57.2203
275,cv_no275,"[131, 84, 442, 140]",5,2.478,2.478
276,cv_no276,"[171, 80, 456, 172]",5,2.0441,2.0441
277,cv_no277,"[469, 96, 208, 209]",5,2.172,2.172
278,cv_no278,"[248, 91, 478, 239]",5,1.9614000000000003,1.9614000000000003
279,cv_no279,"[239, 230, 96, 474]",5,2.0728000000000004,2.0728000000000004
280,cv_no280,"[382, 385, 199, 407]",5,10.461,10.461
281,cv_no281,"[103, 102, 272, 399]",5,30.931200000000004,30.931200000000004
