,pt_no,coordinate
334,pt_no334,"[[-31.45740579066793], [-29.82271183655319], [8.769256869270066]]"
335,pt_no335,"[[-50.31198875860937], [-41.99324340308511], [74.02370040124391]]"
336,pt_no336,"[[-37.01911610080332], [-41.99324340308511], [76.29119100424568]]"
337,pt_no337,"[[-38.68165120426896], [-17.54990567704622], [61.2925575961431]]"
338,pt_no338,"[[-51.14244107247554], [48.00675659691489], [45.60562720679847]]"
339,pt_no339,"[[-56.30960276331836], [24.19273931438277], [38.59616220336851]]"
340,pt_no340,"[[-44.64430096020944], [30.42591948150165], [50.01316771223968]]"
341,pt_no341,"[[-63.82303591728824], [27.56320025898418], [57.80239651811159]]"
342,pt_no342,"[[-39.83575404915801], [38.34787960866375], [25.94975255506969]]"
343,pt_no343,"[[-43.57365229291815], [30.51314455987171], [24.43793176673433]]"
344,pt_no344,"[[-40.25920496285241], [35.71418711163555], [16.59999999999999]]"
345,pt_no345,"[[-37.18176004879115], [29.57471265404649], [22.33786411039439]]"
346,pt_no346,"[[1.972435290113146], [13.86868054212458], [-14.87292002582321]]"
347,pt_no347,"[[4.977436617031149], [19.42498135884785], [-18.09328057718384]]"
348,pt_no348,"[[6.322194506004656], [14.18624553340866], [-19.63300511846897]]"
349,pt_no349,"[[0.7627349410345476], [14.01249030774562], [-20.04325898529002]]"
350,pt_no350,"[[-30.805884757845], [-10.25132795394857], [25.2924706862187]]"
351,pt_no351,"[[-23.20052255386225], [-17.29524343208214], [26.09272819648135]]"
352,pt_no352,"[[-27.61609027342274], [-16.36371840191774], [22.07325830117286]]"
353,pt_no353,"[[-26.41223711276396], [-11.35139318029329], [21.14712656025097]]"
354,pt_no354,"[[23.78786555417999], [20.45601562502504], [52.35841794574412]]"
355,pt_no355,"[[26.19010333665784], [32.29473598873049], [35.2626136763627]]"
356,pt_no356,"[[51.68918938753573], [22.35075400980078], [39.43749999999974]]"
357,pt_no357,"[[19.46656821062833], [21.82861255356193], [39.22498503822627]]"
358,pt_no358,"[[-19.43724617205301], [-4.374228367967989], [2.103315547943617]]"
359,pt_no359,"[[-22.58044958851118], [-8.316927346109345], [0.6686173378222406]]"
360,pt_no360,"[[-23.7499237032443], [-6.530866817972994], [5.456652424201534]]"
361,pt_no361,"[[-23.84656462251864], [-4.194490215788579], [1.691556783064762]]"
362,pt_no362,"[[-4.322114633874948], [-16.86253531141826], [-18.31068394025433]]"
363,pt_no363,"[[-0.2886497377234587], [-19.01015236657295], [-15.91558367206793]]"
364,pt_no364,"[[0.7584798104392492], [-13.55684175004037], [-14.99999999999998]]"
365,pt_no365,"[[-4.606024760808581], [-13.20592475489112], [-15.39990491492051]]"
366,pt_no366,"[[5.902824875288355], [2.233416120998982], [-18.78000897615873]]"
367,pt_no367,"[[5.036974796182426], [8.835417049306344], [-18.47528178237527]]"
368,pt_no368,"[[6.568393437859588], [3.857446576082732], [-13.68059407575153]]"
369,pt_no369,"[[-43.98068359354218], [5.506756596914869], [15.8]]"
370,pt_no370,"[[-48.31081061246439], [6.342038619600125], [12.16617078344544]]"
371,pt_no371,"[[-44.24885613157066], [10.73275976436456], [15.8]]"
372,pt_no372,"[[-41.80838964039032], [5.846266646225193], [11.32451503359882]]"
373,pt_no373,"[[-6.38860222926446], [48.00675659691488], [37.58377408661345]]"
374,pt_no374,"[[-0.7425154476174711], [48.00675659691488], [48.48758750662191]]"
375,pt_no375,"[[-12.17257559721221], [48.00675659691488], [46.85636083050296]]"
376,pt_no376,"[[-1.821756819152367], [37.02375129988909], [37.10504638064827]]"
377,pt_no377,"[[-10.8108106124644], [48.00675659691488], [-32.80961894323339]]"
378,pt_no378,"[[-7.405410897075978], [41.96364461649978], [-31.24864503575388]]"
379,pt_no379,"[[-37.360294532814], [36.05095059161572], [-4.200000000000002]]"
380,pt_no380,"[[-38.77008806950397], [31.50601401223043], [-4.200000000000002]]"
381,pt_no381,"[[-34.21472151099061], [32.83658922853162], [-4.200000000000003]]"
382,pt_no382,"[[-35.27402581807572], [33.45503246348547], [1.66424946838919]]"
383,pt_no383,"[[11.71750027590707], [-17.35320395273813], [27.11764626044151]]"
384,pt_no384,"[[2.353022193767021], [-23.6767297413688], [25.54626619219121]]"
385,pt_no385,"[[-0.5386143503070695], [-14.98269219214493], [30.75566495725079]]"
386,pt_no386,"[[7.620157585852962], [-16.08923974558181], [22.31292581174806]]"
387,pt_no387,"[[-17.42072687663913], [11.9064682456424], [-4.200000000000005]]"
388,pt_no388,"[[-16.35448716007073], [15.29268931185463], [-4.200000000000005]]"
389,pt_no389,"[[-19.820725762873], [14.49865575917345], [-4.200000000000005]]"
390,pt_no390,"[[-19.34273635423627], [12.52791867845592], [-0.02554092480042147]]"
391,pt_no391,"[[10.93461212982972], [-21.9891669243554], [37.01439595786808]]"
392,pt_no392,"[[12.29998921273836], [-6.986636005101739], [30.06674389830501]]"
393,pt_no393,"[[12.29998921273836], [-6.986636005101739], [51.31775394951737]]"
394,pt_no394,"[[18.45891056289999], [-4.493243403084985], [33.85354439532877]]"
395,pt_no395,"[[-39.68926125050754], [2.456548156568521], [2.462857188340811]]"
396,pt_no396,"[[-43.30620290622831], [4.547017854590759], [5.361176621149177]]"
397,pt_no397,"[[-41.49948681658858], [1.498279473910396], [9.00720971088318]]"
398,pt_no398,"[[-37.31122462841831], [2.688706936476596], [6.501268449836007]]"
399,pt_no399,"[[-23.96117574463284], [29.91009069225109], [-35.81124419369904]]"
400,pt_no400,"[[-19.88927512585406], [26.24963074717532], [-35.50203891995337]]"
401,pt_no401,"[[-22.8592452516875], [23.19622570839707], [-38.52368406035519]]"
402,pt_no402,"[[-22.88606899205154], [27.81121976390589], [-40.72213656107687]]"
403,pt_no403,"[[11.68918938753561], [10.50675659691467], [-20.66987298107781]]"
404,pt_no404,"[[11.68918938753561], [15.50675659691468], [-20.66987298107779]]"
405,pt_no405,"[[11.68918938753561], [13.00675659691467], [-25.00000000000001]]"
406,pt_no406,"[[-4.560859203393074], [7.627863146627629], [16.59999999999999]]"
407,pt_no407,"[[0.0940774685114043], [7.217107856593309], [16.59999999999999]]"
408,pt_no408,"[[-1.977137598159175], [10.9958283964871], [16.59999999999999]]"
409,pt_no409,"[[-3.994954051628931], [9.868759860747655], [22.75450407155001]]"
410,pt_no410,"[[-20.63863542508868], [-8.411186967290845], [-5.000000000000004]]"
411,pt_no411,"[[-21.43535676148824], [-4.672419721393688], [-5.000000000000004]]"
412,pt_no412,"[[-17.7714942184839], [-5.542027737345691], [-5.000000000000004]]"
413,pt_no413,"[[-17.21487394689582], [-7.146807685251227], [-8.924345257143273]]"
414,pt_no414,"[[-20.42203192440809], [12.84833171124673], [-31.95066294524659]]"
415,pt_no415,"[[-18.30601666970599], [15.84911070254188], [-29.63656022187344]]"
416,pt_no416,"[[-15.85034081006056], [11.97920065551765], [-30.26474344967083]]"
417,pt_no417,"[[-48.31081061246439], [3.006756596914769], [-37.42810495229017]]"
418,pt_no418,"[[-41.97986524697524], [5.298882295543185], [-39.03689570389002]]"
419,pt_no419,"[[-48.31081061246439], [8.006756596914784], [-37.38691081084236]]"
420,pt_no420,"[[-43.50852969591372], [8.48604245314718], [-35.08419924538059]]"
421,pt_no421,"[[-15.56193488423071], [35.97697081571592], [-31.19836589596709]]"
422,pt_no422,"[[-12.69652423969245], [38.25240338775143], [-25.79999999999993]]"
423,pt_no423,"[[-17.98126160336777], [40.39471708654195], [-30.54641464047551]]"
424,pt_no424,"[[1.815131786440423], [23.67360231093695], [-35.67590827654603]]"
425,pt_no425,"[[-3.838259325090946], [23.12358653419867], [-32.10933268245925]]"
426,pt_no426,"[[-1.620436094614703], [28.02929826043664], [-35.79160275407737]]"
427,pt_no427,"[[-2.610438322981069], [20.77013436384899], [-36.08396693203822]]"
428,pt_no428,"[[11.68918938753561], [10.50675659691485], [0.1301270189221091]]"
429,pt_no429,"[[7.394558349388834], [10.56823743908239], [-4.200000000000008]]"
430,pt_no430,"[[4.989731476445887], [8.72622065746774], [2.410606618640794]]"
431,pt_no431,"[[6.504769191372308], [13.83064243989875], [0.97720251525186]]"
432,pt_no432,"[[-18.62832767662184], [48.00675659691488], [-13.17335593971922]]"
433,pt_no433,"[[-17.65808255024242], [42.02801258740959], [-11.12024799449297]]"
434,pt_no434,"[[-20.83179215449055], [48.00675659691488], [-9.354193798741026]]"
435,pt_no435,"[[-20.27805900038221], [43.67960170451019], [-25.79999999999992]]"
436,pt_no436,"[[-22.50947282625873], [41.94731169070869], [-32.24329926909984]]"
437,pt_no437,"[[-20.81081061246439], [48.00675659691488], [-30.13012701892211]]"
438,pt_no438,"[[1.967665981873932], [13.90941077728147], [5.950527434121053]]"
439,pt_no439,"[[-1.529021858333931], [17.92349603925601], [3.566621010428752]]"
440,pt_no440,"[[4.860390596451132], [18.88774187837396], [2.435582657792398]]"
441,pt_no441,"[[0.7785334545444731], [14.0331865286562], [0.7672340385857792]]"
442,pt_no442,"[[-23.20681060941964], [2.322274484352054], [16.59999999999999]]"
443,pt_no443,"[[-19.78880742128437], [1.531875384321534], [16.59999999999999]]"
444,pt_no444,"[[-20.80476981989935], [4.879430667043003], [16.59999999999999]]"
445,pt_no445,"[[-9.268699423330535], [-13.35948681759775], [-14.99999999999997]]"
446,pt_no446,"[[-8.236296836036578], [-8.18646826748072], [-15.00079340100204]]"
447,pt_no447,"[[-6.390030128492368], [-21.56353518471436], [23.78421922297252]]"
448,pt_no448,"[[-26.06291301334355], [-28.17048064330507], [-9.83325424062436]]"
449,pt_no449,"[[-30.50222295754195], [-30.58376491629697], [-11.58411802665556]]"
450,pt_no450,"[[-29.60292657892392], [-26.61076868169966], [-16.07415728152841]]"
451,pt_no451,"[[-15.90279364179606], [-16.56700610740853], [-12.54071785838622]]"
452,pt_no452,"[[-19.73550379632047], [-15.08023604639744], [-16.0571292895489]]"
453,pt_no453,"[[-17.90588905767299], [-19.51817831720932], [-18.55161921841012]]"
454,pt_no454,"[[-18.73112647082351], [-20.27216570956674], [-13.8427500935777]]"
455,pt_no455,"[[-30.25932936753183], [23.65470286123354], [41.07209908524487]]"
456,pt_no456,"[[-36.96380500489617], [27.01672396938278], [28.06418622966095]]"
457,pt_no457,"[[-29.86832405692477], [16.55398445523066], [29.34142172715278]]"
458,pt_no458,"[[-36.90514061092912], [13.71016299666195], [35.60306810746197]]"
459,pt_no459,"[[-25.6135162675172], [-18.66960733263076], [-5.000000000000004]]"
460,pt_no460,"[[-28.71825949171838], [-21.73263681030831], [-5.000000000000003]]"
461,pt_no461,"[[-30.537359933786], [-19.99825256477924], [-9.022059404556867]]"
462,pt_no462,"[[-35.1876846212016], [23.70360638181931], [-14.99999999999997]]"
463,pt_no463,"[[-31.22994834839063], [25.63620123690632], [-10.88090805604189]]"
464,pt_no464,"[[-33.22941617052805], [21.28159792414496], [-9.472072769380416]]"
465,pt_no465,"[[-30.51187154497338], [24.31312207793048], [-15.36435774548961]]"
466,pt_no466,"[[-42.22764595420855], [20.46244605474973], [16.59999999999999]]"
467,pt_no467,"[[-38.71420361199118], [23.14847962994081], [22.53867821595188]]"
468,pt_no468,"[[-45.12105984627816], [22.73396784997647], [16.59999999999999]]"
469,pt_no469,"[[-46.62290486410753], [24.67814550132067], [22.8990446572716]]"
470,pt_no470,"[[-17.21750280081173], [19.57864688735432], [23.49587966636428]]"
471,pt_no471,"[[-15.45558234851578], [27.86373657814136], [23.01912962512468]]"
472,pt_no472,"[[-11.1571724610711], [23.15352852540433], [25.53230545472995]]"
473,pt_no473,"[[-15.31455658840586], [23.06022743260007], [20.77068934104216]]"
474,pt_no474,"[[-7.705047630515462], [48.00675659691488], [29.71938613678186]]"
475,pt_no475,"[[-7.652423293014853], [37.82675653061106], [26.75757453285731]]"
476,pt_no476,"[[-8.228762384026577], [48.00675659691488], [24.61150660671219]]"
477,pt_no477,"[[-3.322372879843052], [42.52146606396579], [22.51131061306213]]"
478,pt_no478,"[[-42.57255001752856], [4.244532736169552], [-30.63194968417361]]"
479,pt_no479,"[[-38.31190948318574], [5.317408929856741], [-35.98432302352193]]"
480,pt_no480,"[[-28.67214000042293], [39.26455072208274], [-25.79999999999992]]"
481,pt_no481,"[[-33.31577762979926], [39.09429800119368], [-31.98050491396559]]"
482,pt_no482,"[[-32.82651074288842], [40.87599624338566], [-25.79999999999992]]"
483,pt_no483,"[[-28.57601645976049], [42.17653563811657], [-30.78950091968883]]"
484,pt_no484,"[[-2.715599198449514], [-16.25193168371947], [-4.200000000000006]]"
485,pt_no485,"[[0.2609929914853168], [-12.97737715192305], [-4.200000000000007]]"
486,pt_no486,"[[-0.1159155594403904], [-15.5978046100701], [0.6960698536705001]]"
487,pt_no487,"[[-35.32042955584373], [5.506756596882649], [-45.79999999999995]]"
488,pt_no488,"[[-30.99030261543459], [8.006756579603156], [-45.79999999999996]]"
489,pt_no489,"[[-35.32042955569779], [10.50675659691477], [-45.79999999999995]]"
490,pt_no490,"[[-31.32619609767259], [7.512761368223695], [-40.47621674498519]]"
491,pt_no491,"[[1.552760705553375], [34.03630443417622], [-25.79999999999993]]"
492,pt_no492,"[[2.930647639305448], [39.05943301128332], [-25.79999999999993]]"
493,pt_no493,"[[6.887982240429679], [34.97988899939208], [-25.79999999999993]]"
494,pt_no494,"[[5.824989904995443], [34.33264684712429], [-32.18623891499563]]"
495,pt_no495,"[[-21.68502434884216], [24.07702642836752], [27.0340529190989]]"
496,pt_no496,"[[-17.44372770530952], [33.49104831516451], [26.4650407454608]]"
497,pt_no497,"[[-28.4538379414722], [34.95542762932842], [29.54633609991121]]"
498,pt_no498,"[[-21.46652401163966], [30.15396011073674], [35.23602393976209]]"
499,pt_no499,"[[14.33386328374459], [-10.11432730173882], [22.54319959605456]]"
500,pt_no500,"[[-20.7045033278868], [-7.393077565292515], [49.02545630454065]]"
501,pt_no501,"[[-23.97533885474331], [-18.71311206204155], [37.35001132950647]]"
502,pt_no502,"[[-36.34154957309382], [-14.21881827430758], [44.65340489459139]]"
503,pt_no503,"[[-30.57080392075608], [-4.41513014776015], [44.18601394447561]]"
504,pt_no504,"[[-48.31081061246439], [20.68609117479633], [-41.69091230643154]]"
505,pt_no505,"[[-48.31081061246439], [23.01756902669278], [-38.47173479538806]]"
506,pt_no506,"[[-44.15678987162477], [20.8147325209873], [-35.60724688708878]]"
507,pt_no507,"[[-44.07705728119181], [25.36996015399014], [-24.99999999999993]]"
508,pt_no508,"[[-48.31081061246439], [23.00675659691476], [-25.0]]"
509,pt_no509,"[[-44.17314987504022], [20.68849406865162], [-24.99999999999993]]"
510,pt_no510,"[[-48.31081061246439], [25.50675659691479], [-20.66987298107779]]"
511,pt_no511,"[[-0.7092330813775405], [-4.492878953606478], [-45.79999999999997]]"
512,pt_no512,"[[-5.018874964145539], [-6.992043343841438], [-45.79999999999997]]"
513,pt_no513,"[[-0.7354206497390656], [-9.486043047622317], [-45.79999999999997]]"
514,pt_no514,"[[1.004799953292576], [-8.053215350324791], [-41.21555359048455]]"
515,pt_no515,"[[-21.95107496017372], [-29.98259379520267], [16.59999999999999]]"
516,pt_no516,"[[-25.77363081039612], [-29.6227945055863], [16.59999999999999]]"
517,pt_no517,"[[-23.50148783757822], [-33.57610694447028], [16.59999999999999]]"
518,pt_no518,"[[-25.79734234261958], [-32.26602916437954], [23.69713920018379]]"
519,pt_no519,"[[-21.70599918929463], [-36.99324340308539], [-37.9731495924613]]"
520,pt_no520,"[[-20.65293161327825], [-36.99324340308539], [-41.5920392144384]]"
521,pt_no521,"[[-25.17680520298009], [-30.75841803152297], [-39.00870823034108]]"
522,pt_no522,"[[-19.39457777011343], [-31.37786705076794], [-40.16450936656641]]"
523,pt_no523,"[[-38.95343740681719], [-5.14796956906693], [-25.79999999999993]]"
524,pt_no524,"[[-41.58004248834084], [-8.83878658133208], [-25.79999999999993]]"
525,pt_no525,"[[-43.87433630387597], [-4.756114857869235], [-25.79999999999993]]"
526,pt_no526,"[[-42.61885334826023], [-3.153872609867379], [-31.29355057215738]]"
527,pt_no527,"[[-14.65836502145126], [7.806582129590025], [12.42842535887476]]"
528,pt_no528,"[[-28.89419198756708], [19.1504178536685], [-39.52646666702103]]"
529,pt_no529,"[[-28.05218585704287], [24.73904633722308], [-40.31888272049186]]"
530,pt_no530,"[[-24.22704848896733], [19.28714049380804], [-41.3431693229934]]"
531,pt_no531,"[[-17.2610332078652], [-20.71211876838171], [-24.99999999999994]]"
532,pt_no532,"[[-17.15328035642542], [-24.83284430358487], [-19.61501191903245]]"
533,pt_no533,"[[-16.21593050692832], [-25.09009334081034], [-24.99999999999994]]"
534,pt_no534,"[[-12.58315583307934], [-23.16622351310018], [-20.30484028791483]]"
535,pt_no535,"[[-23.29920121489629], [48.00675659691488], [78.39643722070201]]"
536,pt_no536,"[[-30.87705123630253], [22.17998881262489], [82.00989591110019]]"
537,pt_no537,"[[-36.99158095636437], [48.00675659691489], [76.25720776062471]]"
538,pt_no538,"[[-37.93945025291162], [32.25654206924303], [66.9581797650065]]"
539,pt_no539,"[[-35.04237701586577], [-8.092481139837984], [9.132678881901464]]"
540,pt_no540,"[[-37.43627702194024], [-12.42462242001648], [10.91794416438373]]"
541,pt_no541,"[[-38.27307281766425], [-13.31464830818033], [5.80003402898635]]"
542,pt_no542,"[[-33.35601854705872], [-11.78067206388319], [5.698480897472248]]"
543,pt_no543,"[[-14.464147657546], [3.239498652700753], [-5.000000000000005]]"
544,pt_no544,"[[-13.43919057726059], [1.058726103326341], [-10.10046178676946]]"
545,pt_no545,"[[-16.36235600508891], [0.7574730227790312], [-5.000000000000004]]"
546,pt_no546,"[[-15.79875200719539], [4.162948092893287], [-8.782452326359474]]"
547,pt_no547,"[[-27.31236937727683], [-25.282528487135], [-4.200000000000004]]"
548,pt_no548,"[[-31.53372861766919], [-25.3749970911519], [-4.200000000000003]]"
549,pt_no549,"[[-28.42080085955591], [-28.75526965972058], [-4.200000000000003]]"
550,pt_no550,"[[-26.3474097322534], [-27.50379032833027], [0.3351580032977131]]"
551,pt_no551,"[[-24.67215961689517], [1.068272762139285], [-30.38677930878936]]"
552,pt_no552,"[[-27.30052593588962], [4.236249979906823], [-29.78626297045849]]"
553,pt_no553,"[[-23.3596080213838], [5.475523336789852], [-30.27450120100572]]"
554,pt_no554,"[[-4.018069752191945], [-4.738233602967151], [5.799999999999997]]"
555,pt_no555,"[[-0.6197039606949829], [-6.377405771899078], [0.9406103540521444]]"
556,pt_no556,"[[-1.036867290490202], [-0.6015110144444943], [2.029824696191976]]"
557,pt_no557,"[[0.3287577208842434], [-2.432402104675937], [6.56812993966565]]"
558,pt_no558,"[[-16.52529386562825], [0.8457108666649922], [31.61135222712619]]"
559,pt_no559,"[[-47.71068135912659], [18.07352770713815], [21.94557998486956]]"
560,pt_no560,"[[-20.63863542508871], [-8.411186967290789], [-24.99999999999994]]"
561,pt_no561,"[[-24.61368734109161], [-7.32191566548294], [-24.99999999999994]]"
562,pt_no562,"[[-23.76757746325182], [-11.28058549676375], [-24.99999999999994]]"
