,pt_no,coordinate
336,pt_no336,"[[13.58450874145157], [37.93729681842171], [37.03075622201965]]"
337,pt_no337,"[[30.34149777406196], [-28.21358975539568], [24.25944176888271]]"
338,pt_no338,"[[28.2738566753702], [-32.56949293050846], [13.93838718460829]]"
339,pt_no339,"[[16.68918938753561], [-26.99324340308517], [17.13974596215566]]"
340,pt_no340,"[[26.27628004226768], [-21.64910032092987], [17.12832236044706]]"
341,pt_no341,"[[-22.71929264540037], [13.45757051638345], [26.59999999999999]]"
342,pt_no342,"[[-27.61387304308536], [15.38332816470056], [26.59999999999999]]"
343,pt_no343,"[[-24.2661339173649], [10.87468914734817], [26.59999999999999]]"
344,pt_no344,"[[-25.61707921526133], [16.0679132074445], [33.62945862243369]]"
345,pt_no345,"[[6.595906994098858], [30.24628501548042], [-36.59999999999997]]"
346,pt_no346,"[[-3.310810612464344], [27.28878889967008], [-36.59999999999997]]"
347,pt_no347,"[[1.689189387535595], [39.34650255907049], [-36.59999999999997]]"
348,pt_no348,"[[7.294095241478855], [36.44910796392043], [-48.14439650581176]]"
349,pt_no349,"[[34.27192466495962], [-41.99324340308512], [-89.63332861984516]]"
350,pt_no350,"[[27.15905762356377], [-41.99324340308512], [-82.68192293306346]]"
351,pt_no351,"[[34.80576362861697], [-41.99324340308512], [-79.36084787606123]]"
352,pt_no352,"[[28.32159649832667], [-31.35574373630929], [-77.6975140339252]]"
353,pt_no353,"[[-25.27613096826247], [8.085560114117179], [26.59999999999999]]"
354,pt_no354,"[[-27.97063514558349], [11.62123102071501], [26.59999999999999]]"
355,pt_no355,"[[-28.14666516592274], [7.337650877045743], [26.59999999999999]]"
356,pt_no356,"[[-28.92246386102913], [9.514938625825627], [33.58377194744251]]"
357,pt_no357,"[[-33.56266918094562], [19.07480376102368], [-15.79999999999993]]"
358,pt_no358,"[[-35.1312440759714], [14.64535306733886], [-15.79999999999993]]"
359,pt_no359,"[[-38.83738889995178], [19.2781440186744], [-15.79999999999993]]"
360,pt_no360,"[[-33.14294397963157], [16.43370861240517], [-24.7998913155235]]"
361,pt_no361,"[[27.29245017048221], [6.832946802331049], [79.06796652920775]]"
362,pt_no362,"[[20.37944883833082], [18.45689215464443], [80.64237653837147]]"
363,pt_no363,"[[25.02095471465622], [11.98993431290874], [89.8941412280462]]"
364,pt_no364,"[[30.72399136872232], [17.78305741103679], [83.03199842344674]]"
365,pt_no365,"[[19.84418743255652], [7.762648895408743], [66.58677985695596]]"
366,pt_no366,"[[23.09420885895139], [-3.770687293129757], [73.35639579086386]]"
367,pt_no367,"[[13.29726302735681], [0.8735363922711221], [71.56240061493412]]"
368,pt_no368,"[[23.66070387128148], [-0.7830618547067179], [64.18483800255325]]"
369,pt_no369,"[[51.68918938753571], [-26.99324340308513], [104.8397459621556]]"
370,pt_no370,"[[51.68918938753571], [-21.99324340308513], [113.5]]"
371,pt_no371,"[[51.68918938753571], [-16.99324340308513], [104.8397459621556]]"
372,pt_no372,"[[41.51313725255422], [-19.98866800095852], [101.9525344914617]]"
373,pt_no373,"[[3.290459682981712], [-41.99324340308512], [-71.42013523165394]]"
374,pt_no374,"[[5.763454257743923], [-41.99324340308512], [-61.75829517659203]]"
375,pt_no375,"[[12.89248961969382], [-41.99324340308512], [-68.72423528712957]]"
376,pt_no376,"[[9.792033154741283], [-29.85872127108866], [-67.10378164325047]]"
377,pt_no377,"[[-48.31081061246439], [5.506756596914663], [-6.820871186480263]]"
378,pt_no378,"[[-40.13168179894465], [5.506756596914681], [-14.99999999999993]]"
379,pt_no379,"[[-38.79974160269458], [10.58572237679114], [-14.99999999999993]]"
380,pt_no380,"[[-39.4684133027712], [3.116804339313722], [-4.975680294320654]]"
381,pt_no381,"[[1.695182871200141], [7.733845936592727], [-109.4972978935237]]"
382,pt_no382,"[[-8.51210875508313], [7.409216959169102], [-113.5897014491527]]"
383,pt_no383,"[[-1.708270234020382], [8.006756596914094], [-123.5]]"
384,pt_no384,"[[-2.129543678207568], [-1.01524900408906], [-113.2835105250883]]"
385,pt_no385,"[[-88.3108106124643], [-34.78585508570252], [0.875681996640779]]"
386,pt_no386,"[[-88.3108106124643], [-26.60148530247231], [1.853987726401243]]"
387,pt_no387,"[[-88.3108106124643], [-33.44124254071382], [9.81249999999963]]"
388,pt_no388,"[[-75.79569289515632], [-33.26108310484506], [8.340209070717657]]"
389,pt_no389,"[[-10.95756260122672], [19.65618485548942], [-70.28690710659609]]"
390,pt_no390,"[[0.4507145599963469], [26.8789012764729], [-66.95965256806467]]"
391,pt_no391,"[[-9.47591624974893], [31.39510369405669], [-67.10543939693166]]"
392,pt_no392,"[[-6.087027111811958], [25.63492716208374], [-58.68309982004205]]"
393,pt_no393,"[[-54.3777301978437], [-41.99324340308511], [-87.57879797584295]]"
394,pt_no394,"[[-51.91440227208803], [-41.99324340308511], [-77.92582085628835]]"
395,pt_no395,"[[-44.78428280269728], [-41.99324340308511], [-84.89296126877939]]"
396,pt_no396,"[[-69.37287013788229], [27.69651145281934], [-101.0305777166988]]"
397,pt_no397,"[[-79.08547590644089], [28.91448053531641], [-97.91590485691428]]"
398,pt_no398,"[[-49.64576864324049], [-7.632207477143886], [98.94401878080812]]"
399,pt_no399,"[[-54.35442559645573], [0.6439221900994951], [91.06466702653132]]"
400,pt_no400,"[[-60.17286356609481], [-0.5485039980763984], [101.0286571933024]]"
401,pt_no401,"[[-49.68933540947192], [2.695033923355901], [103.2893299516618]]"
402,pt_no402,"[[16.68918938753561], [3.006756596914748], [-27.13974596215557]]"
403,pt_no403,"[[26.85370334627871], [-4.858188198176208], [-26.20592550169226]]"
404,pt_no404,"[[26.97615008963344], [6.274540967250347], [-29.9434876279864]]"
405,pt_no405,"[[-88.31081061246428], [48.0067565969149], [44.37499999999957]]"
406,pt_no406,"[[-88.31081061246428], [40.78697049360304], [49.31249999999963]]"
407,pt_no407,"[[-79.75880975009292], [48.0067565969149], [49.31249999999962]]"
408,pt_no408,"[[51.68918938753571], [3.018987760722823], [90.92470840825166]]"
409,pt_no409,"[[51.68918938753571], [-1.954154220984023], [97.87786122404118]]"
410,pt_no410,"[[43.08427176876955], [7.986441377335025], [92.17639090106864]]"
411,pt_no411,"[[42.35625021994779], [-5.330342255230142], [93.6456562368829]]"
412,pt_no412,"[[-28.74442951949447], [17.9544211550457], [65.86331422685797]]"
413,pt_no413,"[[-35.43656243237085], [18.09249434252978], [60.02164337097805]]"
414,pt_no414,"[[-26.55837751686145], [23.20386415303833], [55.09508235581654]]"
415,pt_no415,"[[-29.66066055747617], [14.1837592057471], [55.82687719371425]]"
416,pt_no416,"[[0.1705357240483245], [20.26916557247803], [-75.63076732063641]]"
417,pt_no417,"[[-1.35640372964144], [15.70182205930399], [-63.7830627514721]]"
418,pt_no418,"[[-7.680843931594308], [34.32159466005567], [-52.78458993363625]]"
419,pt_no419,"[[-14.66439292621138], [38.07390661549878], [-60.24796097921313]]"
420,pt_no420,"[[-54.29157272599747], [-6.993243403085138], [113.5]]"
421,pt_no421,"[[-54.29157272599746], [-16.99324340308513], [113.5]]"
422,pt_no422,"[[-62.95182676384185], [-11.99324340308513], [113.5]]"
423,pt_no423,"[[-59.53382630008065], [-14.6310723875508], [101.8211750045833]]"
424,pt_no424,"[[43.1371885251644], [-41.99324340308513], [19.68750000000022]]"
425,pt_no425,"[[43.82383943059705], [-41.99324340308513], [28.37318574472766]]"
426,pt_no426,"[[51.68918938753571], [-34.93645359012471], [19.68750000000018]]"
427,pt_no427,"[[40.62367587299831], [-31.23705944219543], [18.06185981734846]]"
428,pt_no428,"[[-28.31081061246381], [31.92980505104704], [-123.5]]"
429,pt_no429,"[[-36.34928638539748], [38.00675659691443], [-123.5]]"
430,pt_no430,"[[-36.34928638539763], [28.00675659691444], [-123.5]]"
431,pt_no431,"[[-33.97176002042079], [32.9003633859579], [-108.7526074306823]]"
432,pt_no432,"[[-74.43844205691227], [37.67861604770624], [42.1267969663074]]"
433,pt_no433,"[[-67.41665426743606], [39.83707257349695], [36.22110222681517]]"
434,pt_no434,"[[-67.03738837270757], [-28.14023802770152], [5.04252567174897]]"
435,pt_no435,"[[-62.1336669442433], [-33.15356857659411], [13.09363715679343]]"
436,pt_no436,"[[-67.19717705518197], [-28.78716730804224], [20.40577544804735]]"
437,pt_no437,"[[51.68918938753573], [-26.98436629912268], [-114.8448711605179]]"
438,pt_no438,"[[51.68918938753571], [-21.99324340308513], [-123.5]]"
439,pt_no439,"[[43.312056984821], [-26.50286234631855], [-123.5]]"
440,pt_no440,"[[40.75751296414549], [-21.99020611944847], [-112.110659315564]]"
441,pt_no441,"[[-64.88832258688164], [48.00675659691489], [15.85679545042234]]"
442,pt_no442,"[[-72.45261272291296], [48.00675659691489], [14.34088189639525]]"
443,pt_no443,"[[-65.80325137412342], [48.00675659691489], [8.196548425709647]]"
444,pt_no444,"[[-64.15469093526454], [37.42060392655672], [11.88440915507187]]"
445,pt_no445,"[[-4.1214956658073], [-28.80103859901632], [5.799999999999994]]"
446,pt_no446,"[[-13.31081061246439], [-28.33298936524079], [5.799999999999994]]"
447,pt_no447,"[[-35.13624543422581], [26.35080761761665], [63.28337558995175]]"
448,pt_no448,"[[-40.98603832547055], [18.19109358332471], [67.43183189259983]]"
449,pt_no449,"[[-53.31081061246439], [8.00675659691477], [-35.79999999999998]]"
450,pt_no450,"[[-61.96988414023295], [3.006756596915004], [-43.4551185948261]]"
451,pt_no451,"[[-53.31081061246439], [-1.993243403085273], [-35.79999999999998]]"
452,pt_no452,"[[-65.0928077924509], [8.468134331715524], [-33.4685106564292]]"
453,pt_no453,"[[-88.31081061246428], [32.74245373385394], [-66.57202301731999]]"
454,pt_no454,"[[-88.31081061246428], [39.4547557345436], [-59.31250000000014]]"
455,pt_no455,"[[-88.31081061246428], [27.78569482447627], [-58.01712887994086]]"
456,pt_no456,"[[-76.6685607168621], [37.53505596260246], [-56.62159512602769]]"
457,pt_no457,"[[-11.19515700252264], [48.00675659691488], [53.11281101811236]]"
458,pt_no458,"[[-6.720042593015012], [48.00675659691488], [62.09414320520746]]"
459,pt_no459,"[[-14.96896148757185], [48.00675659691488], [61.30641725508146]]"
460,pt_no460,"[[-16.19689125860138], [39.20849412595296], [60.61413123420729]]"
461,pt_no461,"[[-88.3108106124643], [-11.9932434030851], [113.5]]"
462,pt_no462,"[[-88.3108106124643], [-16.9932434030851], [104.8397459621556]]"
463,pt_no463,"[[-88.3108106124643], [-6.960142406984104], [104.8206657605883]]"
464,pt_no464,"[[-78.54923313519349], [-11.68605513788112], [101.7739012857265]]"
465,pt_no465,"[[-30.24305754185464], [-41.99324340308512], [-62.85950420908203]]"
466,pt_no466,"[[-20.62888419809116], [-41.99324340308512], [-60.15513655980286]]"
467,pt_no467,"[[-23.09577599111996], [-41.99324340308512], [-69.83296577651709]]"
468,pt_no468,"[[-24.20700427760774], [-31.74811012277674], [-58.83588711886394]]"
469,pt_no469,"[[-37.45168458298232], [6.450609958854879], [66.0026238772577]]"
470,pt_no470,"[[-32.36865220739654], [-1.019498765863357], [64.04534168525369]]"
471,pt_no471,"[[-43.11198656959085], [1.128133264577608], [58.0710472329372]]"
472,pt_no472,"[[-34.70522236219547], [4.274142481520165], [57.64121023662455]]"
473,pt_no473,"[[-18.67358554809488], [-26.34491423015947], [53.15464387330767]]"
474,pt_no474,"[[-18.63398289689479], [-22.39661457920212], [45.31679293969477]]"
475,pt_no475,"[[-12.0187740674427], [-20.56971767603498], [50.78707680885605]]"
476,pt_no476,"[[-17.54481383678223], [-31.44450654832205], [45.67794017041137]]"
477,pt_no477,"[[-3.982506784687698], [-17.4568136625577], [53.78257704245078]]"
478,pt_no478,"[[-7.472057906219256], [-28.56247598181146], [57.54619482244605]]"
479,pt_no479,"[[-3.001483651062025], [-21.25928529285789], [63.35664307794143]]"
480,pt_no480,"[[-12.6759793380284], [-22.01240667734405], [59.15774084621322]]"
481,pt_no481,"[[24.81961106717668], [19.55490048887695], [59.63631609149033]]"
482,pt_no482,"[[18.48925669427462], [19.54122031655062], [69.2985180259043]]"
483,pt_no483,"[[29.28852277873725], [13.62857707627855], [68.04014733029908]]"
484,pt_no484,"[[27.07346928434704], [26.27283616401875], [67.6157650087128]]"
485,pt_no485,"[[32.93274591735736], [28.00675659691369], [-123.5]]"
486,pt_no486,"[[41.82422034763125], [33.26745452771866], [-123.5]]"
487,pt_no487,"[[33.456372466841], [34.13904374609567], [-109.5779178729458]]"
488,pt_no488,"[[41.02160876556422], [26.32708781644126], [-112.8324193780285]]"
489,pt_no489,"[[-29.85901195628642], [-41.99324340308512], [44.50406777173013]]"
490,pt_no490,"[[-20.88813422705866], [-41.99324340308512], [45.34445456021137]]"
491,pt_no491,"[[-24.62976887622625], [-41.99324340308512], [36.98437353005083]]"
492,pt_no492,"[[-25.99700341941003], [-32.31821216576063], [48.99127616333451]]"
493,pt_no493,"[[11.68918938753561], [-13.38213229197416], [-23.97912881351971]]"
494,pt_no494,"[[3.510060574015885], [-13.38213229197422], [-15.79999999999994]]"
495,pt_no495,"[[4.287445007760365], [-7.246158655241913], [-15.79999999999994]]"
496,pt_no496,"[[2.445816040898135], [-3.491427428791638], [-25.14759347522205]]"
497,pt_no497,"[[-59.17558548611557], [48.00675659691489], [20.38848442021682]]"
498,pt_no498,"[[-60.14363672111004], [48.00675659691489], [11.40533466101467]]"
499,pt_no499,"[[-53.31081061246439], [40.24684897431285], [13.55990762260203]]"
500,pt_no500,"[[-81.29765678901403], [-41.9932434030851], [-43.64478163573805]]"
501,pt_no501,"[[-80.68490485622999], [-41.9932434030851], [-51.04154377647033]]"
502,pt_no502,"[[-88.3108106124643], [-36.14282025950602], [-49.43750000000016]]"
503,pt_no503,"[[-75.18080055571127], [-29.07769138492416], [-47.94910286631703]]"
504,pt_no504,"[[-1.457898911396683], [-9.536469175478352], [25.79999999999999]]"
505,pt_no505,"[[-5.542487327292001], [-16.68475831847354], [25.79999999999999]]"
506,pt_no506,"[[-7.731295303562415], [-9.874469117843333], [25.79999999999999]]"
507,pt_no507,"[[0.5829303070319636], [-14.65632474804488], [15.79999999999999]]"
508,pt_no508,"[[51.68918938753572], [-33.44124254071404], [-39.56249999999969]]"
509,pt_no509,"[[40.93668721437367], [-31.28827597988508], [-42.10018785953962]]"
510,pt_no510,"[[43.97697003418604], [-41.99324340308513], [-38.10795575911723]]"
511,pt_no511,"[[40.84350606263136], [-31.14756007818077], [-29.5082520321584]]"
512,pt_no512,"[[-38.29859859851668], [-41.99324340308511], [44.02587184744166]]"
513,pt_no513,"[[-47.65460822445198], [-41.99324340308511], [42.85746161364251]]"
514,pt_no514,"[[-43.67537062907441], [-41.99324340308511], [50.54857194518721]]"
515,pt_no515,"[[-41.78038837932102], [-30.13586647897576], [48.09252685167955]]"
516,pt_no516,"[[40.87573799866276], [-15.51142621270708], [68.74057014283625]]"
517,pt_no517,"[[29.91228858210826], [-8.342439251130514], [65.38097699842795]]"
518,pt_no518,"[[35.0655595491713], [-7.57387450767808], [75.57153824728434]]"
519,pt_no519,"[[40.59887109099292], [-4.413785009692393], [66.10781974001505]]"
520,pt_no520,"[[-54.29157272599746], [23.00675659691488], [113.5]]"
521,pt_no521,"[[-71.8268488879596], [-41.99324340308511], [-53.03484687245657]]"
522,pt_no522,"[[-66.14402675057681], [-41.99324340308511], [-64.00917281417696]]"
523,pt_no523,"[[-73.84459842505503], [-41.9932434030851], [-64.25000000000014]]"
524,pt_no524,"[[-77.54327982731309], [-31.22571261793389], [-58.49963542795529]]"
525,pt_no525,"[[51.68918938753573], [37.7167232346299], [-2.676602964636032]]"
526,pt_no526,"[[41.91828392372965], [37.76441543243684], [-13.90895812564778]]"
527,pt_no527,"[[51.68918938753573], [33.15632614190208], [-11.57121714535464]]"
528,pt_no528,"[[42.68275578191305], [27.27223424653148], [-7.948837929322541]]"
529,pt_no529,"[[-11.90325498490018], [-2.021108248924165], [-14.99999999999994]]"
530,pt_no530,"[[-10.84697884710661], [-7.287181855652314], [-14.99999999999994]]"
531,pt_no531,"[[-6.70551335177781], [-3.147707057219222], [-14.99999999999994]]"
532,pt_no532,"[[-14.50455503185289], [-3.750221787208811], [-8.093963114204676]]"
533,pt_no533,"[[-55.31822639059725], [48.00675659691489], [-60.68736998678712]]"
534,pt_no534,"[[-59.21261067918653], [48.00675659691489], [-69.86246831833755]]"
535,pt_no535,"[[-49.31939626661314], [48.00675659691489], [-68.64880981295767]]"
536,pt_no536,"[[-54.42234804074161], [36.57811036757035], [-62.40949544983599]]"
537,pt_no537,"[[-15.94368883661921], [-41.99324340308512], [-76.80967484876746]]"
538,pt_no538,"[[-25.56311414411265], [-41.99324340308512], [-79.50813410132963]]"
539,pt_no539,"[[-24.51064923096222], [-30.11196934230495], [-76.29664294240568]]"
540,pt_no540,"[[-33.70959860406118], [48.00675659691488], [101.9156583559647]]"
541,pt_no541,"[[-30.35749594384983], [48.00675659691488], [95.90405110194118]]"
542,pt_no542,"[[-26.83941860017207], [48.00675659691488], [102.3359448479984]]"
543,pt_no543,"[[-26.61640633296821], [37.44996833932731], [98.0358680471494]]"
544,pt_no544,"[[-3.750875389325138], [1.053682199058136], [-82.27040650835843]]"
545,pt_no545,"[[-7.25947281374142], [7.966568833129624], [-88.89207090927906]]"
546,pt_no546,"[[-0.89220139389223], [-0.8519389367513384], [-96.57150907607583]]"
547,pt_no547,"[[-7.601767214110116], [-5.286812017302502], [-89.26078145279095]]"
548,pt_no548,"[[8.028935349691245], [-26.99324340308493], [26.59999999999999]]"
549,pt_no549,"[[13.26007930341257], [-28.67095363083079], [39.25166928878079]]"
550,pt_no550,"[[16.68918938753561], [-21.99324340308494], [26.59999999999999]]"
551,pt_no551,"[[12.20815995559249], [-19.60158592198658], [35.23082705569809]]"
552,pt_no552,"[[51.68918938753572], [-33.44124254071384], [-29.68749999999957]]"
553,pt_no553,"[[-19.61643582107367], [17.93197781684715], [-14.99999999999993]]"
554,pt_no554,"[[-14.5252845872354], [18.3957985950986], [-8.387131376806947]]"
555,pt_no555,"[[-16.76226721809049], [21.84164935869831], [-14.99999999999993]]"
556,pt_no556,"[[-74.15484689618397], [-28.07242236826742], [-68.50385072616814]]"
557,pt_no557,"[[-74.29811191162995], [-30.79066656498502], [-80.28557875474736]]"
558,pt_no558,"[[-65.97152277862753], [-22.12103442795685], [-78.97261122437067]]"
559,pt_no559,"[[-64.81608732389655], [-31.58439995644904], [-73.32480577968572]]"
560,pt_no560,"[[14.50951874270435], [48.00675659691488], [93.15948942514098]]"
561,pt_no561,"[[13.16573783117585], [48.00675659691488], [85.97301096657583]]"
562,pt_no562,"[[22.98134699830838], [48.00675659691488], [87.64293747232853]]"
563,pt_no563,"[[17.91893569693569], [35.65040100737605], [85.82250030863862]]"
564,pt_no564,"[[-24.2661339173649], [5.138824046482075], [26.59999999999999]]"
565,pt_no565,"[[-22.46057144990955], [6.008337103480055], [33.8351847569803]]"
566,pt_no566,"[[-22.46057144990954], [10.00517609035017], [30.94372543808001]]"
567,pt_no567,"[[-5.700648349725988], [23.61155496501525], [79.78302690206318]]"
568,pt_no568,"[[-7.579639771052879], [22.94942650932345], [91.5954563927362]]"
